volante_regulable,aire_acondicionado,camara_trasera,elevalunas_electrico,bluetooth,gps,años_registro_venta,precio_log,potencia_log,km_log,tipo_gasolina_electro,tipo_gasolina_hybrid_petrol,tipo_gasolina_petrol,color_black,color_blue,color_brown,color_desconocido,color_green,color_grey,color_orange,color_red,color_silver,color_white,tipo_coche_coupe,tipo_coche_desconocido,tipo_coche_estate,tipo_coche_hatchback,tipo_coche_sedan,tipo_coche_subcompact,tipo_coche_suv,tipo_coche_van,alerta_lim_velocidad_no,alerta_lim_velocidad_si,venta_trimestre_venta_segundo_trimestre,venta_trimestre_venta_tercer_trimestre,modelo_grupo_Serie_1,modelo_grupo_Serie_4,modelo_grupo_Serie_5,modelo_grupo_Serie_6,modelo_grupo_Serie_7,modelo_grupo_Serie_Hybrid,modelo_grupo_Serie_M,modelo_grupo_Serie_Z
1,1,1,1,1,1,0.14814814814814814,9.97119292889014,0.5508216337502048,0.7955028996458517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.1111111111111111,8.612685172875459,0.6418311271719599,0.8873594002358949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.25925925925925924,9.741027444837728,0.592683933040933,0.8226261049357217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.18518518518518517,9.642187721358466,0.5508216337502048,0.8573559921969143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.820160289946374,0.592683933040933,0.798942752439366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.14814814814814814,9.417435838868785,0.5508216337502048,0.8197429179051514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0.1111111111111111,9.287394001418473,0.6809477083046198,0.8982907105387954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.14814814814814814,10.292179440058462,0.7746130766215851,0.739208576729707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.70551155928146,0.8526388645450067,0.7617241534311492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14814814814814814,10.150386692204734,0.7143396326832558,0.7590733749695726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.48148148148148145,8.434028950155469,0.653132151864831,0.8839840514912352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.37037037037037035,9.287394001418473,0.7500121461163229,0.9051887368386915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,10.451637862362272,0.7143396326832558,0.8045943984727348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.568084743872936,0.5034116533660344,0.818930841678221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.14814814814814814,9.568084743872936,0.48610332183734495,0.708556123256227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.515993929932415,0.7143396326832558,0.6767693390935876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0.14814814814814814,9.65509029374725,0.5034116533660344,0.7778950692300728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0.14814814814814814,9.686636660844938,0.5508216337502048,0.8128035472867245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.25925925925925924,10.682835364853922,0.6950762404959439,0.6383677223095201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.146472946063877,0.6056172068558507,0.7450191833800781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.25925925925925924,9.99884318585288,0.7746130766215851,0.9289204401913842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.07407407407407407,10.448743588106625,0.6056172068558507,0.6837818190302349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.2222222222222222,9.686636660844938,0.6418311271719599,0.840390864150683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.077482875583607,0.6056172068558507,0.7226669512500534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0.14814814814814814,9.48044384215367,0.5508216337502048,0.8356357420178986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.077482875583607,0.6056172068558507,0.6805115450215573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.568084743872936,0.592683933040933,0.8700785108330575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,9.472781556562168,0.48610332183734495,0.7302050867963652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.25925925925925924,10.27163147557801,0.7746130766215851,0.824476559964683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0.14814814814814814,9.53249633228804,0.5508216337502048,0.8471023509913986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.883335864325275,0.592683933040933,0.8102240615655947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.3333333333333333,9.105090961257085,0.5508216337502048,0.889606706842087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.862717639992917,0.5034116533660344,0.7652476040683027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,10.392098241730961,0.7143396326832558,0.717494491618186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.451637862362272,0.7143396326832558,0.6552738195149364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.60245002503719,0.592683933040933,0.8480971263723169,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,10.007892611890918,0.592683933040933,0.8763023415735443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.389026137075234,0.653132151864831,0.7848121564852175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,10.594156665220533,0.7143396326832558,0.823902726777574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.448743588106625,0.653132151864831,0.7472760856667329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.14814814814814814,9.60918360377546,0.48610332183734495,0.7877932701198556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.495594499353297,0.5034116533660344,0.8504193937122546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0.1111111111111111,10.74507628970625,0.7143396326832558,0.7137479707531227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0.1111111111111111,10.725489582719506,0.7143396326832558,0.6957533723576046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.588845298501564,0.5508216337502048,0.6677936299610501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0.37037037037037035,9.465060106725137,0.6418311271719599,0.9177904807049495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.14814814814814814,10.012386799492118,0.5034116533660344,0.6121298174109548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.14814814814814814,9.76428295481558,0.592683933040933,0.8244534493791507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0.1111111111111111,10.831726617926124,0.8526388645450067,0.7403823558050497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.480129006333248,0.7143396326832558,0.7734925179562404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.25925925925925924,9.928228944424575,0.7500121461163229,0.8496820779116687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.37037037037037035,9.711176264112805,0.7500121461163229,0.8534779655657285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.814710982145282,0.592683933040933,0.8239733204406072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,10.482933978579906,0.7143396326832558,0.7770771324152841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,10.047631185616188,0.6056172068558507,0.7507222848536947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.648659816955295,0.5508216337502048,0.7998487599814934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.942756341456828,0.592683933040933,0.8454452348840593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.18518518518518517,9.45727857185611,0.592683933040933,0.856518186398342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.746892220313054,0.592683933040933,0.811894393869047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.1111111111111111,10.668978650219241,0.8526388645450067,0.8454921509204514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0.14814814814814814,9.65509029374725,0.5508216337502048,0.8270753778734621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,11.869207331664223,0.6056172068558507,0.7766384383491802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.332646496360152,0.48610332183734495,0.7928797241618066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.3333333333333333,9.820160289946374,0.6809477083046198,0.7845474635625764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.62251624577579,0.653132151864831,0.8446496905748511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.1111111111111111,10.389026137075234,0.7143396326832558,0.7788531570138948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.07407407407407407,9.15915233520675,0.7143396326832558,0.6876626722992516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.494075844768336,0.7143396326832558,0.7099460879863513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,10.077482875583607,0.6418311271719599,0.759324406061544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.648659816955295,0.7143396326832558,0.8525420280253257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.787009914477434,0.592683933040933,0.8116563269631221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,10.196194479235656,0.6056172068558507,0.7314482987054327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.60918360377546,0.5034116533660344,0.7745838032110683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.14814814814814814,9.15915233520675,0.5508216337502048,0.8289207176548261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.1111111111111111,9.60918360377546,0.5034116533660344,0.860106240859984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.787009914477434,0.5508216337502048,0.8169799579770582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.14814814814814814,9.942756341456828,0.5508216337502048,0.7793387549930191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.482933978579906,0.6418311271719599,0.8291494929840042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.1111111111111111,10.6782377612977,0.653132151864831,0.49319218690468714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.457401400981889,0.7143396326832558,0.7982155192108893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.308985993422082,0.7143396326832558,0.7782718732871479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.5185185185185186,8.188966863648876,0.592683933040933,0.8860959844261813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.18518518518518517,9.686636660844938,0.592683933040933,0.7805939940410436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0.48148148148148145,8.732465848349879,0.6301619268422967,0.7981106400818292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14814814814814814,9.893487720457795,0.592683933040933,0.760830865452716,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.529452721013085,0.7143396326832558,0.7504994386654313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.908524844053396,0.592683933040933,0.8026664447750751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14814814814814814,9.99884318585288,0.592683933040933,0.7795144332944401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.38437770918244,0.7143396326832558,0.7952189721531331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,10.573903321093981,0.7143396326832558,0.764861002174603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.18518518518518517,8.188966863648876,0.5034116533660344,0.8451564527843174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.14814814814814814,10.21833478806055,0.6056172068558507,0.6701788725541671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.07407407407407407,10.30229722897745,0.6056172068558507,0.7012545083519703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,10.6782377612977,0.7824517432886577,0.7719469743747234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.14814814814814814,9.332646496360152,0.5034116533660344,0.8413684432614004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.482933978579906,0.653132151864831,0.7410032987680086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.4444444444444444,8.79497643168877,0.5199220766650368,0.9011018718177157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.14814814814814814,9.99884318585288,0.592683933040933,0.848472875278814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0.1111111111111111,10.440010162389305,0.7143396326832558,0.8034460634512455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.25925925925925924,10.596659732783579,0.7746130766215851,0.7088002787556225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,10.305647203635566,0.7143396326832558,0.8287764516800658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.37037037037037035,9.332646496360152,0.8275603290302214,0.958879950439544,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0.37037037037037035,8.748463629942055,0.5199220766650368,0.869714631462267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.25925925925925924,10.594156665220533,0.8526388645450067,0.7683555949697212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0.37037037037037035,9.525224101853109,0.6418311271719599,0.9174583534990854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0.1111111111111111,10.742918838113225,0.7824517432886577,0.7979561965750765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.575052927597383,0.48610332183734495,0.8549458785264457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0.14814814814814814,9.6678285081515,0.5508216337502048,0.8361259617091128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0.037037037037037035,11.199597325534862,0.7824517432886577,0.32514629387076055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.14814814814814814,9.642187721358466,0.5034116533660344,0.6881076011581635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.25925925925925924,10.184937747111391,0.6950762404959439,0.7944677495855568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.14814814814814814,10.130662964963708,0.7143396326832558,0.8259111955389318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.474495347310453,0.653132151864831,0.7672339538709343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0.1111111111111111,10.623787731088578,0.7824517432886577,0.7898777416319276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0.14814814814814814,9.503084610020228,0.5792661557132386,0.60904640003811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.2222222222222222,9.758519582283522,0.592683933040933,0.8282224196684858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,9.758519582283522,0.6809477083046198,0.7664823253789412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.37037037037037035,9.53249633228804,0.6809477083046198,0.8690830061929804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.14814814814814814,9.723223876851618,0.5508216337502048,0.7909398565584989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.62911649414402,0.5034116533660344,0.7966476802768663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
