,pk_cid,propensity_score,propensity_segment
279136,1367955,2.0459811e-05,Low
279137,1367956,2.5950301e-05,Low
279138,1367957,1.5627385e-05,Low
279139,1367958,8.348253e-06,Low
279140,1367959,1.6701613e-05,Low
279141,1367960,1.37469715e-05,Low
279142,1367961,0.00011467917,Low
279143,1367962,1.3673699e-05,Low
279144,1367964,1.4095855e-05,Low
279145,1367965,0.00053067267,Low
279146,1367966,9.387445e-06,Low
279147,1367968,7.9449155e-06,Low
279148,1367969,7.598473e-06,Low
279149,1367970,5.8848906e-05,Low
279150,1367972,5.572448e-06,Low
279151,1367973,9.702313e-06,Low
279152,1367974,7.89277e-06,Low
279153,1367975,8.090117e-06,Low
279154,1367976,6.5883974e-06,Low
279155,1367977,5.3211e-05,Low
279156,1367978,9.7959555e-06,Low
279157,1367980,1.2133183e-05,Low
279158,1367981,7.9449155e-06,Low
279159,1367984,0.00020217242,Low
279160,1367985,7.5941985e-06,Low
279161,1367987,1.6519036e-05,Low
279162,1367988,7.375216e-06,Low
279163,1367989,2.6183425e-05,Low
279164,1367990,0.0003172764,Low
279165,1367991,1.4511751e-05,Low
279166,1367992,9.85965e-06,Low
279167,1367993,7.970576e-05,Low
279168,1367994,6.7725828e-06,Low
279169,1367995,9.391358e-06,Low
279170,1367996,8.371588e-06,Low
279171,1367997,1.0529533e-05,Low
279172,1367998,1.3819951e-05,Low
279173,1367999,2.2394524e-05,Low
279174,1368001,1.9394123e-05,Low
279175,1368002,5.988781e-06,Low
279176,1368003,1.5863867e-05,Low
279177,1368005,9.928909e-06,Low
279178,1368006,1.4990613e-05,Low
279179,1368007,1.7953531e-05,Low
279180,1368008,7.632855e-06,Low
279181,1368009,9.968111e-06,Low
279182,1368010,6.474932e-06,Low
279183,1368011,1.3686497e-05,Low
279184,1368012,8.8993555e-05,Low
279185,1368014,1.6425458e-05,Low
279186,1368015,9.303739e-06,Low
279187,1368016,2.007655e-05,Low
279188,1368017,3.4050427e-05,Low
279189,1368018,1.651776e-05,Low
279190,1368020,5.093372e-05,Low
279191,1368021,1.0822265e-05,Low
279192,1368022,4.2476873e-05,Low
279193,1368023,5.235412e-05,Low
279194,1368024,1.0205333e-05,Low
279195,1368025,7.830392e-06,Low
279196,1368026,4.7705893e-05,Low
279197,1368028,1.0548247e-05,Low
279198,1368029,1.0843309e-05,Low
279199,1368031,9.840459e-06,Low
279200,1368032,7.5188996e-06,Low
279201,1368033,1.0658599e-05,Low
279202,1368034,7.82404e-06,Low
279203,1368035,1.3504168e-05,Low
279204,1368036,1.209537e-05,Low
279205,1368037,1.7913477e-05,Low
279206,1368038,1.9316874e-05,Low
279207,1368040,5.1229836e-06,Low
279208,1368041,1.640733e-05,Low
279209,1368042,2.2423459e-05,Low
279210,1368043,1.350619e-05,Low
279211,1368044,8.349248e-06,Low
279212,1368045,1.0575694e-05,Low
279213,1368048,9.559703e-06,Low
279214,1368049,1.413694e-05,Low
279215,1368050,1.5330112e-05,Low
279216,1368052,7.600929e-06,Low
279217,1368053,6.3020193e-06,Low
279218,1368054,1.750179e-05,Low
279219,1368055,7.3748215e-06,Low
279220,1368056,4.4634868e-05,Low
279221,1368057,3.6606885e-05,Low
279222,1368058,8.093574e-06,Low
279223,1368059,1.3788382e-05,Low
279224,1368060,9.548415e-06,Low
279225,1368061,8.76174e-06,Low
279226,1368062,1.701157e-05,Low
279227,1368063,2.9865192e-05,Low
279228,1368064,6.564652e-06,Low
279229,1368065,1.6425458e-05,Low
279230,1368066,1.869001e-05,Low
279231,1368067,1.0750342e-05,Low
279232,1368068,3.4656357e-05,Low
279233,1368069,1.7555049e-05,Low
279234,1368070,4.0456557e-06,Low
279235,1368074,9.82344e-06,Low
279236,1368076,1.6519036e-05,Low
279237,1368077,1.5082819e-05,Low
279238,1368078,6.4636047e-06,Low
279239,1368079,1.2841465e-05,Low
279240,1368080,1.0177876e-05,Low
279241,1368081,1.213618e-05,Low
279242,1368082,1.0051581e-05,Low
279243,1368083,7.855254e-06,Low
279244,1368084,5.6580902e-06,Low
279245,1368085,5.546126e-05,Low
279246,1368087,8.384827e-06,Low
279247,1368088,1.61732e-05,Low
279248,1368089,1.3339423e-05,Low
279249,1368090,4.3164484e-05,Low
279250,1368091,8.190704e-06,Low
279251,1368092,1.3024344e-05,Low
279252,1368093,1.3908351e-05,Low
279253,1368095,8.828869e-05,Low
279254,1368096,7.861714e-06,Low
279255,1368097,1.1142224e-05,Low
279256,1368098,5.751041e-06,Low
279257,1368099,9.188765e-06,Low
279258,1368100,1.8292567e-05,Low
279259,1368102,8.724253e-06,Low
279260,1368103,9.023878e-06,Low
279261,1368104,0.000102930804,Low
279262,1368105,1.361482e-05,Low
279263,1368106,6.8402055e-06,Low
279264,1368107,5.6609456e-06,Low
279265,1368108,3.6533543e-06,Low
279266,1368109,2.0353787e-05,Low
279267,1368110,7.356951e-06,Low
279268,1368113,1.0727033e-05,Low
279269,1368115,1.4000386e-05,Low
279270,1368116,8.053207e-06,Low
279271,1368117,3.2597243e-05,Low
279272,1368118,7.917883e-06,Low
279273,1368120,6.1967767e-06,Low
279274,1368121,1.1527333e-05,Low
279275,1368123,8.371588e-06,Low
279276,1368124,1.1928902e-05,Low
279277,1368125,7.5043286e-06,Low
279278,1368127,7.82404e-06,Low
279279,1368128,4.5686575e-06,Low
279280,1368129,7.82404e-06,Low
279281,1368130,2.2370576e-05,Low
279282,1368131,1.574986e-05,Low
279283,1368132,9.268386e-06,Low
279284,1368133,3.4210043e-05,Low
279285,1368135,6.0872917e-06,Low
279286,1368136,2.0196647e-05,Low
279287,1368137,1.1656729e-05,Low
279288,1368138,5.450662e-06,Low
279289,1368139,1.9755613e-05,Low
279290,1368140,5.247633e-06,Low
279291,1368141,1.4928085e-05,Low
279292,1368142,7.657228e-06,Low
279293,1368143,6.5997165e-06,Low
279294,1368144,7.910342e-06,Low
279295,1368145,2.0587815e-05,Low
279296,1368146,1.217765e-05,Low
279297,1368147,5.1060924e-06,Low
279298,1368148,8.128761e-05,Low
279299,1368149,7.443175e-06,Low
279300,1368150,9.0178055e-06,Low
279301,1368151,1.5531747e-05,Low
279302,1368152,1.2078714e-05,Low
279303,1368153,9.387445e-06,Low
279304,1368154,1.044793e-05,Low
279305,1368155,1.6021148e-05,Low
279306,1368156,8.325831e-06,Low
279307,1368157,1.8194007e-05,Low
279308,1368158,7.768893e-06,Low
279309,1368159,1.9010002e-05,Low
279310,1368160,1.04709525e-05,Low
279311,1368161,8.055995e-06,Low
279312,1368163,2.1182868e-05,Low
279313,1368165,3.6637688e-05,Low
279314,1368166,2.1229564e-05,Low
279315,1368167,6.7725828e-06,Low
279316,1368168,8.637296e-06,Low
279317,1368169,1.9081055e-05,Low
279318,1368172,1.2850041e-05,Low
279319,1368173,1.7741544e-05,Low
279320,1368174,1.1297543e-05,Low
279321,1368175,1.116355e-05,Low
279322,1368176,7.461746e-06,Low
279323,1368177,6.1817077e-06,Low
279324,1368178,1.5827221e-05,Low
279325,1368179,7.506418e-06,Low
279326,1368180,5.144452e-06,Low
279327,1368181,6.4030496e-06,Low
279328,1368183,1.639133e-05,Low
279329,1368184,9.070833e-06,Low
279330,1368185,4.53884e-06,Low
279331,1368186,9.249296e-06,Low
279332,1368187,1.1160729e-05,Low
279333,1368188,6.744777e-06,Low
279334,1368189,1.0654656e-05,Low
279335,1368190,1.2144957e-05,Low
279336,1368191,1.3964676e-05,Low
279337,1368192,6.4441792e-06,Low
279338,1368194,9.387445e-06,Low
279339,1368195,1.9273302e-05,Low
279340,1368198,7.0290307e-06,Low
279341,1368200,1.0636514e-05,Low
279342,1368201,8.184364e-06,Low
279343,1368202,5.893112e-05,Low
279344,1368203,1.5216937e-05,Low
279345,1368204,7.3762776e-06,Low
279346,1368205,1.0548247e-05,Low
279347,1368206,1.0301885e-05,Low
279348,1368207,1.4047436e-05,Low
279349,1368208,6.133847e-06,Low
279350,1368209,4.2847627e-05,Low
279351,1368210,1.2849109e-05,Low
279352,1368211,8.134858e-06,Low
279353,1368212,7.0304995e-06,Low
279354,1368213,7.3647575e-06,Low
279355,1368214,1.2811765e-05,Low
279356,1368215,1.1626075e-05,Low
279357,1368216,1.0691369e-05,Low
279358,1368217,8.051256e-06,Low
279359,1368218,5.7947536e-06,Low
279360,1368219,1.6826296e-05,Low
279361,1368220,7.830392e-06,Low
279362,1368221,1.3262593e-05,Low
279363,1368222,1.0778521e-05,Low
279364,1368223,7.756641e-06,Low
279365,1368224,9.4215175e-06,Low
279366,1368225,4.1037765e-06,Low
279367,1368226,7.0916336e-05,Low
279368,1368227,7.026873e-06,Low
279369,1368228,7.9449155e-06,Low
279370,1368229,7.845237e-06,Low
279371,1368230,7.9449155e-06,Low
279372,1368231,1.8479404e-05,Low
279373,1368232,9.047377e-06,Low
279374,1368233,1.9468804e-05,Low
279375,1368234,1.2399724e-05,Low
279376,1368235,1.2647903e-05,Low
279377,1368236,1.1116274e-05,Low
279378,1368238,9.985247e-06,Low
279379,1368239,8.733502e-06,Low
279380,1368240,1.5627385e-05,Low
279381,1368241,7.0454196e-05,Low
279382,1368242,9.471552e-06,Low
279383,1368243,1.2357439e-05,Low
279384,1368244,6.4250216e-06,Low
279385,1368245,9.0774965e-06,Low
279386,1368246,6.454313e-05,Low
279387,1368247,8.969363e-06,Low
279388,1368248,7.991513e-06,Low
279389,1368249,8.942945e-06,Low
279390,1368250,5.8789165e-06,Low
279391,1368251,9.924905e-06,Low
279392,1368252,9.307173e-06,Low
279393,1368253,1.0652705e-05,Low
279394,1368254,7.600929e-06,Low
279395,1368255,7.668599e-06,Low
279396,1368256,9.338727e-06,Low
279397,1368257,1.1263731e-05,Low
279398,1368258,1.0450711e-05,Low
279399,1368259,8.603466e-06,Low
279400,1368260,1.6088377e-05,Low
279401,1368261,9.038693e-06,Low
279402,1368262,7.830392e-06,Low
279403,1368263,3.8334252e-05,Low
279404,1368264,1.3925431e-05,Low
279405,1368265,1.071026e-05,Low
279406,1368266,9.943615e-06,Low
279407,1368268,3.8721468e-05,Low
279408,1368269,1.7826344e-05,Low
279409,1368270,1.5307629e-05,Low
279410,1368271,1.1035397e-05,Low
279411,1368272,1.0127083e-05,Low
279412,1368273,1.0379109e-05,Low
279413,1368274,3.44966e-05,Low
279414,1368275,1.06637335e-05,Low
279415,1368276,9.517105e-06,Low
279416,1368277,1.0057085e-05,Low
279417,1368278,1.4649605e-05,Low
279418,1368280,1.0330613e-05,Low
279419,1368281,5.545141e-06,Low
279420,1368282,1.2609219e-05,Low
279421,1368283,8.8548895e-06,Low
279422,1368284,8.948371e-06,Low
279423,1368286,1.4649605e-05,Low
279424,1368287,6.706287e-06,Low
279425,1368288,7.854752e-06,Low
279426,1368289,8.482151e-06,Low
279427,1368290,9.509901e-06,Low
279428,1368291,7.828368e-06,Low
279429,1368292,6.5909294e-06,Low
279430,1368293,7.3050824e-06,Low
279431,1368294,5.7820243e-06,Low
279432,1368295,6.8814393e-06,Low
279433,1368296,8.885215e-06,Low
279434,1368297,1.12576e-05,Low
279435,1368298,7.731752e-06,Low
279436,1368299,8.76174e-06,Low
279437,1368301,1.7274797e-05,Low
279438,1368302,5.8383257e-06,Low
279439,1368303,8.401829e-06,Low
279440,1368304,7.26397e-06,Low
279441,1368305,7.765433e-06,Low
279442,1368306,1.2366293e-05,Low
279443,1368307,2.492643e-05,Low
279444,1368308,2.254149e-05,Low
279445,1368315,2.4412242e-05,Low
279446,1368329,1.2613621e-05,Low
279447,1368334,6.8813184e-05,Low
279448,1368335,0.00038457353,Low
279449,1368338,9.737667e-06,Low
279450,1368339,6.2131207e-06,Low
279451,1368340,6.070364e-06,Low
279452,1368341,8.837451e-06,Low
279453,1368342,1.0421759e-05,Low
279454,1368343,7.2505227e-06,Low
279455,1368344,1.22707725e-05,Low
279456,1368345,1.588997e-05,Low
279457,1368346,3.8967296e-06,Low
279458,1368347,3.30807e-05,Low
279459,1368348,6.8723544e-05,Low
279460,1368349,8.733502e-06,Low
279461,1368350,4.34631e-06,Low
279462,1368351,7.714436e-06,Low
279463,1368352,7.789123e-06,Low
279464,1368353,8.8548895e-06,Low
279465,1368354,1.0618686e-05,Low
279466,1368355,0.000120953046,Low
279467,1368358,1.588938e-05,Low
279468,1368361,1.4012167e-05,Low
279469,1368362,4.7598755e-06,Low
279470,1368363,2.5568537e-05,Low
279471,1368364,1.824871e-05,Low
279472,1368365,7.948939e-06,Low
279473,1368366,8.796921e-06,Low
279474,1368367,1.5250745e-05,Low
279475,1368368,1.4805406e-05,Low
279476,1368369,7.948939e-06,Low
279477,1368370,9.273249e-06,Low
279478,1368371,2.7644197e-05,Low
279479,1368373,5.2805653e-06,Low
279480,1368374,1.4419227e-05,Low
279481,1368375,2.2938922e-05,Low
279482,1368376,5.4623333e-06,Low
279483,1368377,5.4582975e-05,Low
279484,1368378,6.563525e-06,Low
279485,1368379,6.6814287e-06,Low
279486,1368380,6.7560622e-06,Low
279487,1368381,2.0708503e-05,Low
279488,1368382,0.00028078648,Low
279489,1368383,4.646261e-05,Low
279490,1368384,2.16435e-05,Low
279491,1368386,1.4240033e-05,Low
279492,1368387,4.548182e-06,Low
279493,1368388,7.765241e-06,Low
279494,1368389,2.028877e-05,Low
279495,1368390,2.028877e-05,Low
279496,1368391,8.890605e-06,Low
279497,1368392,1.4142699e-05,Low
279498,1368393,9.399378e-06,Low
279499,1368394,9.010833e-06,Low
279500,1368395,1.0017227e-05,Low
279501,1368396,5.428319e-06,Low
279502,1368397,9.387445e-06,Low
279503,1368398,1.4350719e-05,Low
279504,1368399,1.0190502e-05,Low
279505,1368400,8.8857625e-05,Low
279506,1368401,1.0750342e-05,Low
279507,1368402,4.4136294e-05,Low
279508,1368404,1.820831e-05,Low
279509,1368405,2.8023125e-05,Low
279510,1368408,0.00030297457,Low
279511,1368411,6.456326e-05,Low
279512,1368412,7.784616e-06,Low
279513,1368414,7.996514e-05,Low
279514,1368416,2.7238477e-05,Low
279515,1368419,1.2945192e-05,Low
279516,1368421,0.00028305018,Low
279517,1368422,1.2685832e-05,Low
279518,1368423,1.8124305e-05,Low
279519,1368425,0.00029882044,Low
279520,1368426,0.0002820276,Low
279521,1368427,1.6303218e-05,Low
279522,1368428,2.6930878e-05,Low
279523,1368429,1.579664e-05,Low
279524,1368430,9.307173e-06,Low
279525,1368431,2.3662642e-05,Low
279526,1368432,9.307173e-06,Low
279527,1368438,0.00011187711,Low
279528,1368439,3.6674533e-05,Low
279529,1368440,4.4800756e-05,Low
279530,1368441,5.519739e-05,Low
279531,1368444,0.000107493885,Low
279532,1368445,2.1044318e-05,Low
279533,1368446,0.00013291475,Low
279534,1368448,0.00011630953,Low
279535,1368449,3.872719e-05,Low
279536,1368452,1.343834e-05,Low
279537,1368453,1.4880298e-05,Low
279538,1368454,1.3862189e-05,Low
279539,1368455,0.00013419334,Low
279540,1368456,1.705808e-05,Low
279541,1368457,0.0001394478,Low
279542,1368458,1.536637e-05,Low
279543,1368459,3.5902463e-05,Low
279544,1368460,1.445417e-05,Low
279545,1368461,7.70199e-06,Low
279546,1368463,9.9057e-06,Low
279547,1368464,1.4004246e-05,Low
279548,1368465,0.0002313478,Low
279549,1368466,1.8023215e-05,Low
279550,1368467,0.00011413174,Low
279551,1368468,1.3450033e-05,Low
279552,1368469,8.482151e-06,Low
279553,1368470,2.474267e-05,Low
279554,1368471,6.169901e-05,Low
279555,1368472,2.9950072e-05,Low
279556,1368473,9.0556474e-05,Low
279557,1368474,1.1142172e-05,Low
279558,1368475,7.826846e-06,Low
279559,1368476,1.454492e-05,Low
279560,1368477,7.348312e-06,Low
279561,1368478,1.982068e-05,Low
279562,1368479,1.6387376e-05,Low
279563,1368480,2.4246305e-05,Low
279564,1368481,6.4041183e-06,Low
279565,1368482,8.103282e-06,Low
279566,1368483,7.1333234e-06,Low
279567,1368484,2.5296775e-05,Low
279568,1368485,1.1224484e-05,Low
279569,1368487,7.1345958e-06,Low
279570,1368488,5.7688876e-06,Low
279571,1368489,6.83849e-06,Low
279572,1368490,4.551771e-06,Low
279573,1368491,1.4250887e-05,Low
279574,1368492,1.7001094e-05,Low
279575,1368493,1.8059569e-05,Low
279576,1368496,1.773373e-05,Low
279577,1368497,9.113212e-05,Low
279578,1368498,8.268122e-05,Low
279579,1368499,0.00023635048,Low
279580,1368500,2.943361e-05,Low
279581,1368501,0.00012813557,Low
279582,1368502,8.47012e-05,Low
279583,1368503,5.894961e-05,Low
279584,1368504,3.5543027e-05,Low
279585,1368506,3.6640973e-05,Low
279586,1368508,4.954543e-05,Low
279587,1368510,4.7806174e-05,Low
279588,1368512,6.900362e-05,Low
279589,1368515,8.8785655e-06,Low
279590,1368516,9.637685e-06,Low
279591,1368518,6.4310357e-06,Low
279592,1368519,9.993078e-06,Low
279593,1368520,5.1480592e-06,Low
279594,1368521,4.9572855e-06,Low
279595,1368522,4.9695263e-06,Low
279596,1368523,4.9016953e-06,Low
279597,1368524,4.842829e-06,Low
279598,1368525,9.390123e-06,Low
279599,1368526,6.928899e-06,Low
279600,1368527,5.777466e-06,Low
279601,1368528,6.867757e-06,Low
279602,1368529,5.1480592e-06,Low
279603,1368530,5.9500076e-06,Low
279604,1368531,3.2404925e-05,Low
279605,1368532,6.4311216e-06,Low
279606,1368533,7.2758535e-06,Low
279607,1368534,1.02894355e-05,Low
279608,1368535,7.695354e-06,Low
279609,1368536,1.580633e-05,Low
279610,1368537,8.671209e-06,Low
279611,1368538,5.1480592e-06,Low
279612,1368539,4.791949e-06,Low
279613,1368540,7.273301e-06,Low
279614,1368541,8.671209e-06,Low
279615,1368542,4.87449e-06,Low
279616,1368543,5.6223103e-06,Low
279617,1368544,4.9291134e-06,Low
279618,1368545,5.1480592e-06,Low
279619,1368546,9.358332e-06,Low
279620,1368547,1.0247512e-05,Low
279621,1368548,6.556168e-06,Low
279622,1368549,5.0911603e-06,Low
279623,1368550,7.886171e-06,Low
279624,1368551,7.349707e-06,Low
279625,1368552,9.464374e-06,Low
279626,1368553,6.556168e-06,Low
279627,1368554,4.2729366e-06,Low
279628,1368555,1.6130178e-05,Low
279629,1368556,6.6985463e-06,Low
279630,1368557,6.215349e-06,Low
279631,1368558,9.533665e-06,Low
279632,1368559,1.2415568e-05,Low
279633,1368560,5.2592363e-06,Low
279634,1368561,7.82404e-06,Low
279635,1368562,1.373278e-05,Low
279636,1368563,6.566793e-06,Low
279637,1368564,9.533665e-06,Low
279638,1368565,7.4586796e-06,Low
279639,1368566,7.346722e-06,Low
279640,1368567,4.971802e-06,Low
279641,1368568,6.957942e-06,Low
279642,1368571,6.793859e-06,Low
279643,1368572,8.71292e-06,Low
279644,1368574,5.122798e-06,Low
279645,1368575,1.0411288e-05,Low
279646,1368576,6.6392536e-06,Low
279647,1368577,6.3209254e-06,Low
279648,1368578,4.6626596e-06,Low
279649,1368579,7.620912e-06,Low
279650,1368580,7.879307e-06,Low
279651,1368581,6.90971e-06,Low
279652,1368582,9.80073e-06,Low
279653,1368583,7.620039e-06,Low
279654,1368584,5.2289197e-06,Low
279655,1368585,2.975123e-05,Low
279656,1368586,7.232388e-06,Low
279657,1368587,4.931987e-06,Low
279658,1368588,7.736502e-06,Low
279659,1368589,1.016543e-05,Low
279660,1368590,7.2534067e-06,Low
279661,1368591,0.00020891934,Low
279662,1368592,1.6475002e-05,Low
279663,1368593,2.1494456e-05,Low
279664,1368594,8.71292e-06,Low
279665,1368595,6.465485e-06,Low
279666,1368596,7.2679404e-06,Low
279667,1368597,1.4492902e-05,Low
279668,1368598,9.929335e-06,Low
279669,1368599,1.0184488e-05,Low
279670,1368600,1.23313985e-05,Low
279671,1368601,1.0898243e-05,Low
279672,1368602,9.993078e-06,Low
279673,1368603,6.2551417e-06,Low
279674,1368604,6.4218543e-06,Low
279675,1368605,4.717365e-06,Low
279676,1368606,6.8368536e-06,Low
279677,1368607,1.0152041e-05,Low
279678,1368608,1.2106714e-05,Low
279679,1368609,9.2400305e-06,Low
279680,1368610,9.513312e-06,Low
279681,1368611,4.5118027e-06,Low
279682,1368612,6.939864e-06,Low
279683,1368613,8.349089e-06,Low
279684,1368614,3.2888527e-06,Low
279685,1368615,1.1369798e-05,Low
279686,1368616,1.609978e-05,Low
279687,1368617,3.0449275e-05,Low
279688,1368619,1.0451907e-05,Low
279689,1368620,1.0038984e-05,Low
279690,1368621,8.289095e-06,Low
279691,1368622,6.761315e-06,Low
279692,1368623,5.7031903e-06,Low
279693,1368624,8.669439e-06,Low
279694,1368625,9.524305e-06,Low
279695,1368626,7.1447894e-06,Low
279696,1368627,1.4000734e-05,Low
279697,1368628,6.6229627e-06,Low
279698,1368629,7.31231e-06,Low
279699,1368630,1.1483508e-05,Low
279700,1368631,8.171722e-06,Low
279701,1368632,1.1543625e-05,Low
279702,1368633,5.364801e-06,Low
279703,1368634,1.5392725e-05,Low
279704,1368635,1.1128122e-05,Low
279705,1368636,3.330672e-05,Low
279706,1368637,9.890285e-06,Low
279707,1368639,7.729592e-06,Low
279708,1368640,1.6100948e-05,Low
279709,1368641,5.4659968e-06,Low
279710,1368642,9.670636e-06,Low
279711,1368644,1.630981e-05,Low
279712,1368645,8.888571e-06,Low
279713,1368646,0.00012051959,Low
279714,1368647,6.9767325e-06,Low
279715,1368648,9.368288e-06,Low
279716,1368649,8.588817e-06,Low
279717,1368650,9.208781e-05,Low
279718,1368652,9.677242e-06,Low
279719,1368653,3.7435024e-05,Low
279720,1368654,1.580633e-05,Low
279721,1368655,5.792886e-06,Low
279722,1368656,1.1957079e-05,Low
279723,1368657,2.1554559e-05,Low
279724,1368659,9.368288e-06,Low
279725,1368661,3.0258634e-05,Low
279726,1368662,3.270757e-05,Low
279727,1368664,7.879307e-06,Low
279728,1368665,1.3911693e-05,Low
279729,1368668,1.4113003e-05,Low
279730,1368669,5.9612134e-06,Low
279731,1368670,9.351732e-05,Low
279732,1368672,9.627011e-06,Low
279733,1368673,6.7376473e-06,Low
279734,1368676,5.4944276e-06,Low
279735,1368677,9.399825e-06,Low
279736,1368678,7.3050824e-06,Low
279737,1368679,7.341784e-06,Low
279738,1368680,9.533665e-06,Low
279739,1368681,0.00041066078,Low
279740,1368682,5.4372667e-06,Low
279741,1368683,5.7873863e-06,Low
279742,1368686,5.7597463e-06,Low
279743,1368687,6.4311216e-06,Low
279744,1368688,1.6856715e-05,Low
279745,1368689,4.7242756e-06,Low
279746,1368690,6.657634e-06,Low
279747,1368691,8.240967e-06,Low
279748,1368692,6.74187e-06,Low
279749,1368693,4.5242678e-06,Low
279750,1368694,5.0724484e-06,Low
279751,1368695,7.938992e-06,Low
279752,1368696,6.635702e-06,Low
279753,1368697,4.7939648e-06,Low
279754,1368698,1.3386421e-05,Low
279755,1368699,5.3867384e-06,Low
279756,1368700,1.9351648e-05,Low
