,pk_cid,short_term_deposit,funds,securities,long_term_deposit,have_inversion_products,propensity_score,propensity_segment
256383,1333654,0,0,0,0,0,7.2642884e-05,Low
256384,1333655,0,0,0,0,0,1.4044087e-05,Low
256385,1333656,0,0,0,0,0,1.2395255e-05,Low
256386,1333657,0,0,0,0,0,8.826493e-06,Low
256387,1333658,0,0,0,0,0,1.2711604e-05,Low
256388,1333659,0,0,0,0,0,1.0389279e-05,Low
256389,1333660,0,0,0,0,0,1.5347841e-05,Low
256390,1333661,0,0,0,0,0,2.8488694e-05,Low
256391,1333662,0,0,0,0,0,3.315232e-06,Low
256392,1333663,0,0,0,0,0,7.528489e-05,Low
256393,1333664,0,0,0,0,0,4.669412e-05,Low
256394,1333665,0,0,0,0,0,5.232666e-06,Low
256395,1333667,0,0,0,0,0,1.5250016e-05,Low
256396,1333668,0,0,0,0,0,5.967955e-05,Low
256397,1333669,0,0,0,0,0,7.369647e-05,Low
256398,1333670,0,0,0,0,0,5.2774744e-06,Low
256399,1333671,0,0,0,0,0,0.0001258286,Low
256400,1333672,0,0,0,0,0,1.3098546e-05,Low
256401,1333673,0,0,0,0,0,1.7091706e-05,Low
256402,1333674,0,0,0,0,0,2.5431724e-05,Low
256403,1333675,0,0,0,0,0,1.8333903e-05,Low
256404,1333676,0,0,0,0,0,1.0417873e-05,Low
256405,1333677,0,0,0,0,0,1.2115862e-05,Low
256406,1333678,0,0,0,0,0,8.567146e-06,Low
256407,1333679,0,0,0,0,0,1.3462931e-05,Low
256408,1333680,0,0,0,0,0,7.368045e-06,Low
256409,1333681,0,0,0,0,0,1.8057985e-05,Low
256410,1333682,0,0,0,0,0,3.8291523e-06,Low
256411,1333683,0,0,0,0,0,1.4984239e-05,Low
256412,1333684,0,0,0,0,0,1.6891974e-05,Low
256413,1333685,0,0,0,0,0,5.559581e-06,Low
256414,1333687,0,0,0,0,0,1.3009598e-05,Low
256415,1333688,0,0,0,0,0,4.1640633e-05,Low
256416,1333690,0,0,0,0,0,1.7536793e-05,Low
256417,1333691,0,0,0,0,0,7.887276e-06,Low
256418,1333692,0,0,0,0,0,1.0284118e-05,Low
256419,1333693,0,0,0,0,0,1.9031262e-05,Low
256420,1333694,0,0,0,0,0,2.4392904e-05,Low
256421,1333698,0,0,0,0,0,3.9112412e-05,Low
256422,1333699,0,0,0,0,0,4.247961e-06,Low
256423,1333700,0,0,0,0,0,1.7057993e-06,Low
256424,1333701,0,0,0,0,0,1.9031262e-05,Low
256425,1333702,0,0,0,0,0,7.973729e-06,Low
256426,1333703,0,0,0,0,0,1.2139074e-05,Low
256427,1333704,0,0,0,0,0,1.3611846e-05,Low
256428,1333705,0,0,0,0,0,1.51692975e-05,Low
256429,1333706,0,0,0,0,0,1.5099831e-05,Low
256430,1333707,0,0,0,0,0,1.890792e-05,Low
256431,1333708,0,0,0,0,0,1.743454e-05,Low
256432,1333709,0,0,0,0,0,1.1164434e-05,Low
256433,1333711,0,0,0,0,0,3.6874615e-06,Low
256434,1333712,0,0,0,0,0,1.2228799e-05,Low
256435,1333713,0,0,0,0,0,1.0834606e-05,Low
256436,1333714,0,0,0,0,0,5.0338913e-06,Low
256437,1333715,0,0,0,0,0,6.2929507e-06,Low
256438,1333716,0,0,0,0,0,1.8177063e-05,Low
256439,1333717,0,0,0,0,0,2.2167296e-05,Low
256440,1333718,0,0,0,0,0,3.0310934e-05,Low
256441,1333719,0,0,0,0,0,1.0784587e-05,Low
256442,1333720,0,0,0,0,0,4.07301e-06,Low
256443,1333721,0,0,0,0,0,1.9077343e-05,Low
256444,1333722,0,0,0,0,0,2.3011225e-05,Low
256445,1333723,0,0,0,0,0,6.974823e-06,Low
256446,1333725,0,0,0,0,0,1.3272285e-05,Low
256447,1333726,0,0,0,0,0,5.5581822e-05,Low
256448,1333727,0,0,0,0,0,1.3222344e-05,Low
256449,1333728,0,0,0,0,0,7.688913e-06,Low
256450,1333729,0,0,0,0,0,8.4645246e-05,Low
256451,1333731,0,0,0,0,0,8.501483e-06,Low
256452,1333733,0,0,0,0,0,9.3818335e-06,Low
256453,1333734,0,0,0,0,0,7.4255777e-06,Low
256454,1333735,0,0,0,0,0,1.8820687e-05,Low
256455,1333736,0,0,0,0,0,8.228488e-06,Low
256456,1333737,0,0,0,0,0,1.9476563e-05,Low
256457,1333738,0,0,0,0,0,1.2744413e-05,Low
256458,1333739,0,0,0,0,0,0.00010540644,Low
256459,1333740,0,0,0,0,0,1.252922e-05,Low
256460,1333741,0,0,0,0,0,7.4255777e-06,Low
256461,1333742,0,0,0,0,0,7.4068003e-06,Low
256462,1333743,0,0,0,0,0,5.2968742e-05,Low
256463,1333744,0,0,0,0,0,8.3974155e-06,Low
256464,1333745,0,0,0,0,0,2.4101138e-05,Low
256465,1333746,0,0,0,0,0,5.126317e-06,Low
256466,1333747,0,0,0,0,0,2.2055243e-05,Low
256467,1333748,0,0,0,0,0,3.9885894e-05,Low
256468,1333750,0,0,0,0,0,1.000848e-05,Low
256469,1333751,0,0,0,0,0,7.033115e-06,Low
256470,1333752,0,0,0,0,0,4.797556e-05,Low
256471,1333753,0,0,0,0,0,2.3554101e-05,Low
256472,1333755,0,0,0,0,0,7.787608e-06,Low
256473,1333756,0,0,0,0,0,2.4340387e-05,Low
256474,1333757,0,0,0,0,0,1.5595659e-05,Low
256475,1333758,0,0,0,0,0,1.6261805e-05,Low
256476,1333759,0,0,0,0,0,2.8986282e-05,Low
256477,1333761,0,0,0,0,0,1.0367129e-05,Low
256478,1333762,0,0,0,0,0,0.00022333459,Low
256479,1333763,0,0,0,0,0,9.403789e-06,Low
256480,1333764,0,0,0,0,0,1.1821057e-05,Low
256481,1333765,0,0,0,0,0,1.4859241e-05,Low
256482,1333766,0,0,0,0,0,1.2794354e-05,Low
256483,1333767,0,0,0,0,0,2.4253937e-05,Low
256484,1333768,0,0,0,0,0,9.302985e-06,Low
256485,1333769,0,0,0,0,0,1.8287421e-05,Low
256486,1333770,0,0,0,0,0,1.727328e-05,Low
256487,1333771,0,0,0,0,0,3.250514e-05,Low
256488,1333772,0,0,0,0,0,6.20531e-05,Low
256489,1333773,0,0,0,0,0,8.920416e-06,Low
256490,1333774,0,0,0,0,0,8.943568e-06,Low
256491,1333775,0,0,0,0,0,1.2612502e-05,Low
256492,1333776,0,0,0,0,0,2.5193396e-05,Low
256493,1333777,0,0,0,0,0,1.349293e-05,Low
256494,1333778,0,0,0,0,0,1.1883857e-05,Low
256495,1333779,0,0,0,0,0,3.193797e-06,Low
256496,1333780,0,0,0,0,0,1.431507e-05,Low
256497,1333781,0,0,0,0,0,3.3734104e-05,Low
256498,1333782,0,0,0,0,0,2.4874143e-05,Low
256499,1333783,0,0,0,0,0,2.9797655e-05,Low
256500,1333784,0,0,0,0,0,9.605634e-06,Low
256501,1333785,0,0,0,0,0,8.325387e-06,Low
256502,1333786,0,0,0,0,0,1.2323745e-05,Low
256503,1333787,0,0,0,0,0,1.2666732e-05,Low
256504,1333788,0,0,0,0,0,1.4795511e-05,Low
256505,1333789,0,0,0,0,0,3.346144e-05,Low
256506,1333790,0,0,0,0,0,2.2275946e-05,Low
256507,1333791,0,0,0,0,0,1.5075614e-05,Low
256508,1333792,0,0,0,0,0,1.2705459e-05,Low
256509,1333793,0,0,0,0,0,6.140765e-06,Low
256510,1333794,0,0,0,0,0,1.349293e-05,Low
256511,1333795,0,0,0,0,0,1.04741885e-05,Low
256512,1333796,0,0,0,0,0,1.39565545e-05,Low
256513,1333797,0,0,0,0,0,1.5994157e-05,Low
256514,1333798,0,0,0,0,0,2.2333614e-05,Low
256515,1333799,0,0,0,0,0,3.2150027e-05,Low
256516,1333800,0,0,0,0,0,1.2693796e-05,Low
256517,1333801,0,0,0,0,0,1.9400395e-05,Low
256518,1333802,0,0,0,0,0,1.6312688e-05,Low
256519,1333803,0,0,0,0,0,1.4366781e-05,Low
256520,1333804,0,0,0,0,0,1.0762108e-05,Low
256521,1333805,0,0,0,0,0,1.7990724e-05,Low
256522,1333806,0,0,0,0,0,1.4475166e-05,Low
256523,1333807,0,0,0,0,0,7.0160922e-06,Low
256524,1333808,0,0,0,0,0,6.2686736e-06,Low
256525,1333809,0,0,0,0,0,9.481286e-06,Low
256526,1333810,0,0,0,0,0,1.0666327e-05,Low
256527,1333811,0,0,0,0,0,0.00014354072,Low
256528,1333813,0,0,0,0,0,5.8250334e-06,Low
256529,1333815,0,0,0,0,0,6.2099452e-06,Low
256530,1333816,0,0,0,0,0,1.7206416e-05,Low
256531,1333817,0,0,0,0,0,1.0408935e-05,Low
256532,1333818,0,0,0,0,0,8.940975e-06,Low
256533,1333819,0,0,0,0,0,1.4764121e-05,Low
256534,1333820,0,0,0,0,0,1.4289483e-05,Low
256535,1333821,0,0,0,0,0,1.756394e-05,Low
256536,1333822,0,0,0,0,0,3.4640932e-06,Low
256537,1333823,0,0,0,0,0,8.325387e-06,Low
256538,1333824,0,0,0,0,0,1.1954741e-05,Low
256539,1333825,0,0,0,0,0,2.645492e-05,Low
256540,1333826,0,0,0,0,0,1.5387956e-05,Low
256541,1333827,0,0,0,0,0,2.7963437e-05,Low
256542,1333828,0,0,0,0,0,2.185056e-05,Low
256543,1333829,0,0,0,0,0,2.324041e-05,Low
256544,1333830,0,0,0,0,0,4.6820737e-06,Low
256545,1333831,0,0,0,0,0,8.84876e-06,Low
256546,1333832,0,0,0,0,0,1.2723562e-05,Low
256547,1333833,0,0,0,0,0,7.671167e-06,Low
256548,1333834,0,0,0,0,0,1.5381469e-05,Low
256549,1333835,0,0,0,0,0,1.6471435e-05,Low
256550,1333836,0,0,0,0,0,1.4574524e-05,Low
256551,1333837,0,0,0,0,0,8.705943e-06,Low
256552,1333838,0,0,0,0,0,1.5595659e-05,Low
256553,1333839,0,0,0,0,0,2.3011225e-05,Low
256554,1333840,0,0,0,0,0,2.9797655e-05,Low
256555,1333841,0,0,0,0,0,9.532019e-06,Low
256556,1333842,0,0,0,0,0,4.848777e-06,Low
256557,1333843,0,0,0,0,0,4.6781015e-06,Low
256558,1333844,0,0,0,0,0,5.139583e-05,Low
256559,1333845,0,0,0,0,0,1.1563502e-05,Low
256560,1333846,0,0,0,0,0,7.976315e-06,Low
256561,1333847,0,0,0,0,0,1.6692553e-05,Low
256562,1333848,0,0,0,0,0,1.5238547e-05,Low
256563,1333849,0,0,0,0,0,2.4986477e-05,Low
256564,1333850,0,0,0,0,0,1.4583881e-05,Low
256565,1333851,0,0,0,0,0,5.5438682e-05,Low
256566,1333852,0,0,0,0,0,4.50421e-06,Low
256567,1333853,0,0,0,0,0,1.4719191e-05,Low
256568,1333854,0,0,0,0,0,8.655263e-06,Low
256569,1333855,0,0,0,0,0,2.5509718e-05,Low
256570,1333856,0,0,0,0,0,2.6563448e-05,Low
256571,1333857,0,0,0,0,0,1.0267791e-05,Low
256572,1333858,0,0,0,0,0,1.1330766e-05,Low
256573,1333859,0,0,0,0,0,1.4289483e-05,Low
256574,1333860,0,0,0,0,0,1.1571301e-05,Low
256575,1333861,0,0,0,0,0,8.212652e-06,Low
256576,1333862,0,0,0,0,0,1.2074866e-05,Low
256577,1333863,0,0,0,0,0,5.4224984e-06,Low
256578,1333864,0,0,0,0,0,1.0948622e-05,Low
256579,1333865,0,0,0,0,0,2.5451e-06,Low
256580,1333867,0,0,0,0,0,1.6688176e-05,Low
256581,1333868,0,0,0,0,0,6.697595e-06,Low
256582,1333869,0,0,0,0,0,8.974565e-06,Low
256583,1333870,0,0,0,0,0,4.7360263e-06,Low
256584,1333871,0,0,0,0,0,1.6961272e-05,Low
256585,1333872,0,0,0,0,0,1.3988096e-05,Low
256586,1333873,0,0,0,0,0,2.812328e-05,Low
256587,1333874,0,0,0,0,0,8.344257e-06,Low
256588,1333875,0,0,0,0,0,1.0723872e-05,Low
256589,1333876,0,0,0,0,0,1.2138611e-05,Low
256590,1333877,0,0,0,0,0,1.3653685e-05,Low
256591,1333878,0,0,0,0,0,1.3331424e-05,Low
256592,1333879,0,0,0,0,0,2.2830893e-05,Low
256593,1333880,0,0,0,0,0,1.8633256e-05,Low
256594,1333881,0,0,0,0,0,3.9360748e-05,Low
256595,1333882,0,0,0,0,0,1.0692991e-05,Low
256596,1333883,0,0,0,0,0,9.238101e-06,Low
256597,1333884,0,0,0,0,0,1.2032015e-05,Low
256598,1333885,0,0,0,0,0,8.0402915e-06,Low
256599,1333886,0,0,0,0,0,1.1073159e-05,Low
256600,1333887,0,0,0,0,0,3.0833173e-05,Low
256601,1333888,0,0,0,0,0,3.943648e-06,Low
256602,1333890,0,0,0,0,0,1.3641345e-05,Low
256603,1333891,0,0,0,0,0,1.8857912e-05,Low
256604,1333892,0,0,0,0,0,8.964762e-06,Low
256605,1333893,0,0,0,0,0,4.3480242e-05,Low
256606,1333894,0,0,0,0,0,3.2867015e-06,Low
256607,1333895,0,0,0,0,0,4.7875683e-06,Low
256608,1333896,0,0,0,0,0,1.523487e-05,Low
256609,1333897,0,0,0,0,0,1.8984765e-05,Low
256610,1333898,0,0,0,0,0,1.4242098e-05,Low
256611,1333899,0,0,0,0,0,1.2460085e-05,Low
256612,1333900,0,0,0,0,0,6.384836e-06,Low
256613,1333902,0,0,0,0,0,4.6516716e-06,Low
256614,1333903,0,0,0,0,0,4.481732e-06,Low
256615,1333904,0,0,0,0,0,2.2037855e-05,Low
256616,1333905,0,0,0,0,0,1.1328021e-05,Low
256617,1333906,0,0,0,0,0,7.3089914e-06,Low
256618,1333907,0,0,0,0,0,4.959711e-06,Low
256619,1333908,0,0,0,0,0,1.6081873e-05,Low
256620,1333909,0,0,0,0,0,1.1073159e-05,Low
256621,1333910,0,0,0,0,0,5.685964e-06,Low
256622,1333911,0,0,0,0,0,1.24338985e-05,Low
256623,1333912,0,0,0,0,0,7.970384e-06,Low
256624,1333913,0,0,0,0,0,4.3480242e-05,Low
256625,1333914,0,0,0,0,0,1.0641141e-05,Low
256626,1333915,0,0,0,0,0,3.3569477e-06,Low
256627,1333916,0,0,0,0,0,3.5006626e-05,Low
256628,1333917,0,0,0,0,0,2.8219865e-05,Low
256629,1333918,0,0,0,0,0,1.9968153e-05,Low
256630,1333919,0,0,0,0,0,1.349293e-05,Low
256631,1333920,0,0,0,0,0,5.6968684e-06,Low
256632,1333921,0,0,0,0,0,1.2004655e-05,Low
256633,1333922,0,0,0,0,0,2.645492e-05,Low
256634,1333923,0,0,0,0,0,9.709551e-06,Low
256635,1333924,0,0,0,0,0,7.995515e-05,Low
256636,1333925,0,0,0,0,0,0.0020903859,Low
256637,1333926,0,0,0,0,0,1.1327103e-05,Low
256638,1333927,0,0,0,0,0,1.683342e-05,Low
256639,1333928,0,0,0,0,0,1.1238473e-05,Low
256640,1333929,0,0,0,0,0,1.4984239e-05,Low
256641,1333930,0,0,0,0,0,8.232232e-06,Low
256642,1333931,0,0,0,0,0,7.232112e-06,Low
256643,1333932,0,0,0,0,0,6.2827867e-06,Low
256644,1333933,0,0,0,0,0,8.464172e-06,Low
256645,1333934,0,0,0,0,0,1.36254575e-05,Low
256646,1333935,0,0,0,0,0,1.5015968e-05,Low
256647,1333936,0,0,0,0,0,1.1328021e-05,Low
256648,1333937,0,0,0,0,0,6.3121483e-06,Low
256649,1333939,0,0,0,0,0,1.0804971e-05,Low
256650,1333940,0,0,0,0,0,2.3443063e-05,Low
256651,1333941,0,0,0,0,0,0.00022161513,Low
256652,1333942,0,0,0,0,0,7.17176e-05,Low
256653,1333943,0,0,0,0,0,8.630784e-05,Low
256654,1333944,0,0,0,0,0,0.00042883834,Low
256655,1333948,0,0,0,0,0,3.3090757e-06,Low
256656,1333952,0,0,0,0,0,9.265595e-05,Low
256657,1333953,0,0,0,0,0,4.399468e-05,Low
256658,1333961,0,0,0,0,0,2.8957293e-06,Low
256659,1333962,0,0,0,0,0,2.1779348e-05,Low
256660,1333964,0,0,0,0,0,5.7058946e-06,Low
256661,1333966,0,0,0,0,0,4.4483975e-05,Low
256662,1333972,0,0,0,0,0,7.0887086e-06,Low
256663,1333973,0,0,0,0,0,1.8599278e-05,Low
256664,1333974,0,0,0,0,0,1.0458787e-05,Low
256665,1333975,0,0,0,0,0,1.0300784e-05,Low
256666,1333976,0,0,0,0,0,7.680045e-06,Low
256667,1333977,0,0,0,0,0,1.5015968e-05,Low
256668,1333978,0,0,0,0,0,8.19694e-06,Low
256669,1333979,0,0,0,0,0,1.530296e-05,Low
256670,1333980,0,0,0,0,0,1.7093273e-05,Low
256671,1333981,0,0,0,0,0,7.6281103e-06,Low
256672,1333982,0,0,0,0,0,6.179658e-05,Low
256673,1333983,0,0,0,0,0,7.2072153e-06,Low
256674,1333985,0,0,0,0,0,1.04741885e-05,Low
256675,1333986,0,0,0,0,0,6.832148e-06,Low
256676,1333987,0,0,0,0,0,1.0993737e-05,Low
256677,1333988,0,0,0,0,0,1.56103e-05,Low
256678,1333989,0,0,0,0,0,0.00018312894,Low
256679,1333991,0,0,0,0,0,9.63141e-06,Low
256680,1333992,0,0,0,0,0,1.6922464e-05,Low
256681,1333993,0,0,0,0,0,9.073454e-06,Low
256682,1333994,0,0,0,0,0,1.04741885e-05,Low
256683,1333995,0,0,0,0,0,3.7461803e-06,Low
256684,1333996,0,0,0,0,0,9.008736e-06,Low
256685,1333997,0,0,0,0,0,6.4737524e-06,Low
256686,1333998,0,0,0,0,0,1.1394438e-05,Low
256687,1333999,0,0,0,0,0,8.4747135e-06,Low
256688,1334000,0,0,0,0,0,1.0618929e-05,Low
256689,1334002,0,0,0,0,0,1.1027853e-05,Low
256690,1334003,0,0,0,0,0,7.0160922e-06,Low
256691,1334004,0,0,0,0,0,1.3625041e-05,Low
256692,1334006,0,0,0,0,0,6.2351783e-06,Low
256693,1334007,0,0,0,0,0,1.623269e-05,Low
256694,1334009,0,0,0,0,0,8.859949e-06,Low
256695,1334010,0,0,0,0,0,9.667833e-06,Low
256696,1334011,0,0,0,0,0,5.9890725e-05,Low
256697,1334012,0,0,0,0,0,3.2763575e-05,Low
256698,1334013,0,0,0,0,0,1.007154e-05,Low
256699,1334014,0,0,0,0,0,3.6660197e-06,Low
256700,1334015,0,0,0,0,0,9.945569e-06,Low
256701,1334016,0,0,0,0,0,1.3208116e-05,Low
256702,1334017,0,0,0,0,0,8.008847e-06,Low
256703,1334018,0,0,0,0,0,2.0408734e-05,Low
256704,1334019,0,0,0,0,0,7.0980027e-06,Low
256705,1334020,0,0,0,0,0,1.7334718e-05,Low
256706,1334021,0,0,0,0,0,5.050322e-06,Low
256707,1334022,0,0,0,0,0,7.9925185e-06,Low
256708,1334023,0,0,0,0,0,1.8174862e-05,Low
256709,1334024,0,0,0,0,0,5.4822103e-05,Low
256710,1334025,0,0,0,0,0,2.9273295e-05,Low
256711,1334026,0,0,0,0,0,8.197581e-06,Low
256712,1334027,0,0,0,0,0,7.711935e-06,Low
256713,1334028,0,0,0,0,0,6.6950593e-06,Low
256714,1334029,0,0,0,0,0,8.851402e-06,Low
256715,1334030,0,0,0,0,0,9.179883e-06,Low
256716,1334031,0,0,0,0,0,1.3401623e-05,Low
256717,1334032,0,0,0,0,0,2.0269004e-05,Low
256718,1334033,0,0,0,0,0,1.4289483e-05,Low
256719,1334034,0,0,0,0,0,4.537581e-06,Low
256720,1334035,0,0,0,0,0,1.0276647e-05,Low
256721,1334036,0,0,0,0,0,4.457504e-06,Low
256722,1334037,0,0,0,0,0,1.312871e-05,Low
256723,1334038,0,0,0,0,0,2.5227751e-05,Low
256724,1334039,0,0,0,0,0,1.7045153e-05,Low
256725,1334040,0,0,0,0,0,2.4985287e-05,Low
256726,1334041,0,0,0,0,0,6.2033278e-06,Low
256727,1334042,0,0,0,0,0,1.6148833e-05,Low
256728,1334043,0,0,0,0,0,1.9250045e-05,Low
256729,1334044,0,0,0,0,0,9.3009885e-06,Low
256730,1334045,0,0,0,0,0,9.506845e-06,Low
256731,1334046,0,0,0,0,0,1.7990724e-05,Low
256732,1334047,0,0,0,0,0,4.0545433e-06,Low
256733,1334048,0,0,0,0,0,1.5595659e-05,Low
256734,1334049,0,0,0,0,0,1.743454e-05,Low
256735,1334050,0,0,0,0,0,2.6374237e-05,Low
256736,1334051,0,0,0,0,0,4.848777e-06,Low
256737,1334052,0,0,0,0,0,9.288216e-06,Low
256738,1334053,0,0,0,0,0,9.211489e-06,Low
256739,1334054,0,0,0,0,0,2.412234e-05,Low
256740,1334055,0,0,0,0,0,9.776469e-06,Low
256741,1334056,0,0,0,0,0,1.8593797e-05,Low
256742,1334057,0,0,0,0,0,3.2465305e-06,Low
256743,1334058,0,0,0,0,0,9.0474205e-06,Low
256744,1334059,0,0,0,0,0,4.3187015e-06,Low
256745,1334060,0,0,0,0,0,7.184151e-06,Low
256746,1334061,0,0,0,0,0,2.3975286e-05,Low
256747,1334062,0,0,0,0,0,1.0618929e-05,Low
256748,1334063,0,0,0,0,0,1.5595659e-05,Low
256749,1334064,0,0,0,0,0,1.2265086e-05,Low
256750,1334066,0,0,0,0,0,1.1806264e-05,Low
256751,1334067,0,0,0,0,0,5.256007e-06,Low
256752,1334068,0,0,0,0,0,1.3285669e-05,Low
256753,1334069,0,0,0,0,0,3.4629802e-06,Low
256754,1334071,0,0,0,0,0,1.0151092e-05,Low
256755,1334073,0,0,0,0,0,7.313977e-06,Low
256756,1334074,0,0,0,0,0,6.4737524e-06,Low
256757,1334075,0,0,0,0,0,8.464172e-06,Low
256758,1334077,0,0,0,0,0,7.130209e-06,Low
256759,1334078,0,0,0,0,0,2.1781672e-05,Low
256760,1334079,0,0,0,0,0,1.2863772e-05,Low
256761,1334080,0,0,0,0,0,1.743454e-05,Low
256762,1334081,0,0,0,0,0,8.425435e-06,Low
256763,1334083,0,0,0,0,0,6.225618e-06,Low
256764,1334084,0,0,0,0,0,1.51120175e-05,Low
256765,1334085,0,0,0,0,0,2.4031231e-05,Low
256766,1334086,0,0,0,0,0,1.9104087e-05,Low
256767,1334087,0,0,0,0,0,7.579692e-06,Low
256768,1334088,0,0,0,0,0,1.6030332e-05,Low
256769,1334089,0,0,0,0,0,4.225257e-05,Low
256770,1334090,0,0,0,0,0,8.24997e-06,Low
256771,1334091,0,0,0,0,0,5.2275136e-06,Low
256772,1334092,0,0,0,0,0,6.2556605e-06,Low
256773,1334093,0,0,0,0,0,2.1330525e-05,Low
256774,1334094,0,0,0,0,0,1.04741885e-05,Low
256775,1334095,0,0,0,0,0,2.579363e-05,Low
256776,1334096,0,0,0,0,0,2.3637449e-05,Low
256777,1334097,0,0,0,0,0,4.065931e-06,Low
256778,1334098,0,0,0,0,0,2.568494e-05,Low
256779,1334099,0,0,0,0,0,7.4000645e-06,Low
256780,1334100,0,0,0,0,0,3.3224173e-05,Low
256781,1334101,0,0,0,0,0,7.740723e-06,Low
256782,1334102,0,0,0,0,0,2.2214532e-05,Low
256783,1334103,0,0,0,0,0,1.1449392e-05,Low
256784,1334105,0,0,0,0,0,4.0425795e-05,Low
256785,1334106,0,0,0,0,0,1.3277804e-05,Low
256786,1334107,0,0,0,0,0,1.0082178e-05,Low
256787,1334108,0,0,0,0,0,2.6569023e-05,Low
256788,1334109,0,0,0,0,0,1.15947405e-05,Low
256789,1334111,0,0,0,0,0,1.5947764e-05,Low
256790,1334112,0,0,0,0,0,1.683342e-05,Low
256791,1334113,0,0,0,0,0,1.4932827e-05,Low
256792,1334114,0,0,0,0,0,1.5064031e-05,Low
256793,1334115,0,0,0,0,0,6.569643e-06,Low
256794,1334116,0,0,0,0,0,7.080506e-06,Low
256795,1334117,0,0,0,0,0,1.0264218e-05,Low
256796,1334118,0,0,0,0,0,6.4737524e-06,Low
256797,1334119,0,0,0,0,0,2.5227751e-05,Low
256798,1334120,0,0,0,0,0,9.312252e-06,Low
256799,1334121,0,0,0,0,0,7.0144597e-06,Low
256800,1334122,0,0,0,0,0,1.04741885e-05,Low
256801,1334123,0,0,0,0,0,1.7250777e-05,Low
256802,1334124,0,0,0,0,0,1.2321994e-05,Low
256803,1334125,0,0,0,0,0,7.142779e-06,Low
256804,1334127,0,0,0,0,0,1.0872686e-05,Low
256805,1334128,0,0,0,0,0,6.4737524e-06,Low
256806,1334129,0,0,0,0,0,1.11751715e-05,Low
256807,1334130,0,0,0,0,0,3.1565492e-06,Low
256808,1334131,0,0,0,0,0,7.7852914e-05,Low
256809,1334132,0,0,0,0,0,6.426002e-06,Low
256810,1334133,0,0,0,0,0,1.28912325e-05,Low
256811,1334134,0,0,0,0,0,7.216452e-06,Low
256812,1334135,0,0,0,0,0,9.488794e-06,Low
256813,1334136,0,0,0,0,0,1.13927435e-05,Low
256814,1334137,0,0,0,0,0,5.275702e-05,Low
256815,1334139,0,0,0,0,0,2.8347553e-05,Low
256816,1334140,0,0,0,0,0,1.5947764e-05,Low
256817,1334141,0,0,0,0,0,8.037854e-06,Low
256818,1334142,0,0,0,0,0,9.63219e-06,Low
256819,1334143,0,0,0,0,0,9.417528e-06,Low
256820,1334144,0,0,0,0,0,4.3862633e-06,Low
256821,1334145,0,0,0,0,0,2.1996724e-05,Low
256822,1334146,0,0,0,0,0,7.740723e-06,Low
256823,1334148,0,0,0,0,0,9.338701e-06,Low
256824,1334149,0,0,0,0,0,1.1316036e-05,Low
256825,1334150,0,0,0,0,0,1.7990724e-05,Low
256826,1334151,0,0,0,0,0,1.9528641e-05,Low
256827,1334152,0,0,0,0,0,5.050322e-06,Low
256828,1334153,0,0,0,0,0,7.740723e-06,Low
256829,1334154,0,0,0,0,0,1.24889575e-05,Low
256830,1334155,0,0,0,0,0,7.749313e-06,Low
256831,1334156,0,0,0,0,0,1.3340582e-05,Low
256832,1334157,0,0,0,0,0,5.344615e-06,Low
256833,1334158,0,0,0,0,0,2.4447514e-05,Low
256834,1334159,0,0,0,0,0,5.210392e-06,Low
256835,1334160,0,0,0,0,0,1.807149e-05,Low
256836,1334161,0,0,0,0,0,1.4449774e-05,Low
256837,1334162,0,0,0,0,0,7.6839795e-05,Low
256838,1334164,0,0,0,0,0,6.910338e-05,Low
256839,1334165,0,0,0,0,0,7.4684735e-06,Low
256840,1334166,0,0,0,0,0,1.1285461e-05,Low
256841,1334167,0,0,0,0,0,1.0704285e-05,Low
256842,1334168,0,0,0,0,0,5.4020843e-06,Low
256843,1334169,0,0,0,0,0,1.2914205e-05,Low
256844,1334170,0,0,0,0,0,9.495655e-06,Low
256845,1334171,0,0,0,0,0,5.5927892e-05,Low
256846,1334172,0,0,0,0,0,1.4764121e-05,Low
256847,1334173,0,0,0,0,0,5.757044e-06,Low
256848,1334174,0,0,0,0,0,3.621953e-05,Low
256849,1334175,0,0,0,0,0,1.2261496e-05,Low
256850,1334176,0,0,0,0,0,1.04741885e-05,Low
256851,1334177,0,0,0,0,0,2.2176948e-06,Low
256852,1334178,0,0,0,0,0,8.503696e-06,Low
256853,1334179,0,0,0,0,0,8.85098e-06,Low
256854,1334180,0,0,0,0,0,1.9576187e-06,Low
256855,1334181,0,0,0,0,0,7.524236e-06,Low
256856,1334182,0,0,0,0,0,2.2501497e-05,Low
256857,1334183,0,0,0,0,0,1.3557836e-05,Low
256858,1334184,0,0,0,0,0,1.1625344e-05,Low
256859,1334185,0,0,0,0,0,7.731368e-06,Low
256860,1334186,0,0,0,0,0,1.1429438e-05,Low
256861,1334187,0,0,0,0,0,6.475191e-06,Low
256862,1334189,0,0,0,0,0,8.415004e-06,Low
256863,1334190,0,0,0,0,0,4.686595e-06,Low
256864,1334191,0,0,0,0,0,1.493378e-05,Low
256865,1334192,0,0,0,0,0,2.1345319e-05,Low
256866,1334193,0,0,0,0,0,5.9651547e-06,Low
256867,1334194,0,0,0,0,0,9.254149e-06,Low
256868,1334195,0,0,0,0,0,3.988978e-06,Low
256869,1334196,0,0,0,0,0,4.848777e-06,Low
