,pk_cid,credit_card,debit_card,have_paymentcards_products,propensity_score,propensity_segment
133405,1191485,0,0,0,7.2724056e-06,Low
133406,1191489,0,0,0,4.83855e-06,Low
133407,1191490,0,0,0,1.44313335e-05,Low
133408,1191496,0,0,0,4.9221476e-06,Low
133409,1191497,0,0,0,1.8797584e-05,Low
133410,1191498,0,0,0,1.6373084e-05,Low
133411,1191500,0,0,0,9.095703e-06,Low
133412,1191502,0,0,0,9.656509e-06,Low
133413,1191505,0,0,0,4.0228395e-05,Low
133414,1191506,0,0,0,5.092272e-06,Low
133415,1191507,0,0,0,7.868952e-06,Low
133416,1191514,0,0,0,1.12237785e-05,Low
133417,1191517,0,0,0,9.116997e-06,Low
133418,1191519,0,0,0,2.6998843e-05,Low
133419,1191520,0,0,0,1.6452675e-05,Low
133420,1191521,0,0,0,7.3567194e-06,Low
133421,1191522,0,0,0,1.3412695e-05,Low
133422,1191523,0,0,0,1.7460563e-05,Low
133423,1191524,0,0,0,1.753328e-05,Low
133424,1191525,0,0,0,1.7591901e-05,Low
133425,1191526,0,0,0,6.8748604e-06,Low
133426,1191527,0,0,0,8.264807e-06,Low
133427,1191528,0,0,0,4.281584e-06,Low
133428,1191529,0,0,0,9.32103e-06,Low
133429,1191530,0,0,0,1.2845813e-05,Low
133430,1191532,0,0,0,1.1608185e-05,Low
133431,1191535,0,0,0,3.7350655e-05,Low
133432,1191538,0,0,0,9.11591e-06,Low
133433,1191541,0,0,0,1.0509578e-05,Low
133434,1191542,0,0,0,7.6113383e-06,Low
133435,1191543,0,0,0,4.7257986e-06,Low
133436,1191544,0,0,0,8.990431e-06,Low
133437,1191545,0,0,0,9.547021e-06,Low
133438,1191546,0,0,0,1.6826585e-05,Low
133439,1191551,0,0,0,1.7777771e-05,Low
133440,1191552,0,0,0,7.0557003e-06,Low
133441,1191553,0,0,0,8.453476e-06,Low
133442,1191555,0,0,0,1.19375045e-05,Low
133443,1191556,0,0,0,1.1893665e-05,Low
133444,1191557,0,0,0,5.6358654e-06,Low
133445,1191558,0,0,0,3.5241453e-06,Low
133446,1191559,0,0,0,9.691391e-06,Low
133447,1191564,0,0,0,1.0722471e-05,Low
133448,1191565,0,0,0,1.1458753e-05,Low
133449,1191566,0,0,0,1.3510712e-05,Low
133450,1191567,0,0,0,2.5782196e-05,Low
133451,1191568,0,0,0,7.0171423e-06,Low
133452,1191569,0,0,0,4.2686925e-06,Low
133453,1191573,0,0,0,2.8200252e-06,Low
133454,1191574,0,0,0,2.4434346e-05,Low
133455,1191577,0,0,0,6.5292506e-06,Low
133456,1191580,0,0,0,1.2663859e-05,Low
133457,1191581,0,0,0,4.080206e-06,Low
133458,1191582,0,0,0,1.0810619e-05,Low
133459,1191584,0,0,0,1.408728e-05,Low
133460,1191585,0,0,0,4.8263973e-05,Low
133461,1191588,0,0,0,1.1670533e-05,Low
133462,1191589,0,0,0,1.0647414e-05,Low
133463,1191590,0,0,0,4.0936334e-06,Low
133464,1191591,0,0,0,4.77146e-06,Low
133465,1191593,0,0,0,8.901337e-06,Low
133466,1191594,0,0,0,2.6212205e-05,Low
133467,1191599,0,0,0,6.2576896e-06,Low
133468,1191601,0,0,0,2.0641663e-05,Low
133469,1191602,0,0,0,1.0222993e-05,Low
133470,1191603,0,0,0,8.029495e-06,Low
133471,1191607,0,0,0,4.1481926e-06,Low
133472,1191608,0,0,0,6.2430795e-06,Low
133473,1191610,0,0,0,3.65684e-05,Low
133474,1191612,0,0,0,1.3021289e-05,Low
133475,1191613,0,0,0,1.8091217e-05,Low
133476,1191615,0,0,0,5.7821344e-06,Low
133477,1191616,0,0,0,7.011263e-06,Low
133478,1191619,0,0,0,3.566622e-06,Low
133479,1191621,0,0,0,3.5929365e-06,Low
133480,1191627,0,0,0,3.4262046e-06,Low
133481,1191628,0,0,0,3.1111224e-06,Low
133482,1191629,0,0,0,2.1031403e-06,Low
133483,1191631,0,0,0,6.1627716e-06,Low
133484,1191632,0,0,0,3.2454318e-06,Low
133485,1191633,0,0,0,3.489072e-06,Low
133486,1191634,0,0,0,4.0191444e-06,Low
133487,1191635,0,0,0,3.1342915e-06,Low
133488,1191636,0,0,0,3.3090412e-06,Low
133489,1191637,0,0,0,3.5452845e-06,Low
133490,1191638,0,0,0,4.2940355e-06,Low
133491,1191639,0,0,0,2.5014588e-06,Low
133492,1191640,0,0,0,2.8119634e-06,Low
133493,1191643,0,0,0,3.2395626e-06,Low
133494,1191644,0,0,0,3.6967501e-06,Low
133495,1191645,0,0,0,3.2568416e-06,Low
133496,1191646,0,0,0,3.00398e-06,Low
133497,1191647,0,0,0,2.7037852e-06,Low
133498,1191648,0,0,0,3.081808e-06,Low
133499,1191650,0,0,0,3.6272613e-06,Low
133500,1191651,0,0,0,4.826793e-06,Low
133501,1191652,0,0,0,3.0599956e-06,Low
133502,1191653,0,0,0,2.8670358e-06,Low
133503,1191654,0,0,0,2.4785081e-06,Low
133504,1191655,0,0,0,4.011922e-06,Low
133505,1191656,0,0,0,4.638148e-06,Low
133506,1191657,0,0,0,3.7563368e-06,Low
133507,1191658,0,0,0,2.2140684e-06,Low
133508,1191659,0,0,0,4.570213e-06,Low
133509,1191660,0,0,0,2.738977e-06,Low
133510,1191661,0,0,0,2.4033138e-06,Low
133511,1191662,0,0,0,3.7339253e-06,Low
133512,1191663,0,0,0,2.6037312e-06,Low
133513,1191664,0,0,0,2.044089e-06,Low
133514,1191665,0,0,0,4.07442e-06,Low
133515,1191666,0,0,0,2.446719e-06,Low
133516,1191667,0,0,0,1.7555117e-06,Low
133517,1191668,0,0,0,5.745953e-06,Low
133518,1191669,0,0,0,2.7946344e-06,Low
133519,1191671,0,0,0,3.0076578e-06,Low
133520,1191672,0,0,0,4.1427725e-06,Low
133521,1191674,0,0,0,4.7413096e-06,Low
133522,1191675,0,0,0,1.8274793e-06,Low
133523,1191676,0,0,0,3.6267736e-06,Low
133524,1191677,0,0,0,2.8991362e-06,Low
133525,1191678,0,0,0,4.5164907e-06,Low
133526,1191679,0,0,0,7.2166035e-06,Low
133527,1191680,0,0,0,2.3685056e-06,Low
133528,1191681,0,0,0,2.3747955e-06,Low
133529,1191682,0,0,0,2.3392624e-06,Low
133530,1191683,0,0,0,4.3543587e-06,Low
133531,1191684,0,0,0,1.2429382e-05,Low
133532,1191685,0,0,0,2.0507316e-06,Low
133533,1191686,0,0,0,4.768199e-06,Low
133534,1191687,0,0,0,1.0857785e-05,Low
133535,1191688,0,0,0,2.6066357e-06,Low
133536,1191689,0,0,0,3.5096493e-06,Low
133537,1191690,0,0,0,4.6675577e-06,Low
133538,1191692,0,0,0,2.9058488e-06,Low
133539,1191693,0,0,0,3.6236e-06,Low
133540,1191694,0,0,0,3.268541e-06,Low
133541,1191695,0,0,0,2.0571445e-06,Low
133542,1191696,0,0,0,3.7819475e-06,Low
133543,1191697,0,0,0,2.72483e-06,Low
133544,1191701,0,0,0,2.9951348e-06,Low
133545,1191702,0,0,0,2.5058189e-06,Low
133546,1191703,0,0,0,3.3671886e-06,Low
133547,1191704,0,0,0,5.745953e-06,Low
133548,1191705,0,0,0,3.6232439e-06,Low
133549,1191706,0,0,0,3.0957233e-06,Low
133550,1191707,0,0,0,4.112686e-06,Low
133551,1191708,0,0,0,4.90242e-06,Low
133552,1191709,0,0,0,1.3043338e-05,Low
133553,1191711,0,0,0,2.9901662e-06,Low
133554,1191713,0,0,0,3.6515567e-06,Low
133555,1191714,0,0,0,3.5125024e-06,Low
133556,1191715,0,0,0,3.4077475e-06,Low
133557,1191716,0,0,0,5.6740414e-06,Low
133558,1191717,0,0,0,3.5899086e-06,Low
133559,1191718,0,0,0,3.2182966e-06,Low
133560,1191719,0,0,0,7.981923e-06,Low
133561,1191720,0,0,0,5.19852e-06,Low
133562,1191722,0,0,0,5.369792e-06,Low
133563,1191723,0,0,0,4.3172067e-06,Low
133564,1191725,0,0,0,4.655799e-06,Low
133565,1191726,0,0,0,3.2108076e-06,Low
133566,1191728,0,0,0,3.1877933e-06,Low
133567,1191729,0,0,0,4.8643574e-06,Low
133568,1191730,0,0,0,4.403565e-06,Low
133569,1191733,0,0,0,2.8544996e-06,Low
133570,1191734,0,0,0,3.0009076e-06,Low
133571,1191735,0,0,0,5.067879e-06,Low
133572,1191737,0,0,0,3.4441473e-06,Low
133573,1191738,0,0,0,3.0778165e-06,Low
133574,1191740,0,0,0,2.200149e-06,Low
133575,1191741,0,0,0,3.1237248e-06,Low
133576,1191742,0,0,0,5.3300523e-06,Low
133577,1191743,0,0,0,2.4234455e-06,Low
133578,1191744,0,0,0,6.9778634e-06,Low
133579,1191746,0,0,0,2.6827236e-06,Low
133580,1191747,0,0,0,6.1636883e-06,Low
133581,1191748,0,0,0,2.912121e-06,Low
133582,1191749,0,0,0,3.6515567e-06,Low
133583,1191750,0,0,0,4.354612e-06,Low
133584,1191751,0,0,0,2.4198841e-06,Low
133585,1191752,0,0,0,6.4860496e-06,Low
133586,1191753,0,0,0,2.5881195e-06,Low
133587,1191754,0,0,0,4.4829208e-06,Low
133588,1191755,0,0,0,2.9447965e-06,Low
133589,1191756,0,0,0,4.0191444e-06,Low
133590,1191757,0,0,0,2.9233795e-06,Low
133591,1191758,0,0,0,5.366684e-06,Low
133592,1191759,0,0,0,3.1761194e-06,Low
133593,1191760,0,0,0,2.802334e-06,Low
133594,1191762,0,0,0,1.34477e-06,Low
133595,1191763,0,0,0,1.9696054e-05,Low
133596,1191764,0,0,0,4.3447185e-06,Low
133597,1191765,0,0,0,3.2194325e-06,Low
133598,1191766,0,0,0,3.5462247e-06,Low
133599,1191767,0,0,0,4.1207227e-06,Low
133600,1191768,0,0,0,2.2794693e-06,Low
133601,1191769,0,0,0,5.318998e-06,Low
133602,1191770,0,0,0,2.333574e-06,Low
133603,1191771,0,0,0,2.3830173e-06,Low
133604,1191772,0,0,0,2.7858e-06,Low
133605,1191773,0,0,0,3.1642287e-06,Low
133606,1191774,0,0,0,4.4432477e-06,Low
133607,1191775,0,0,0,2.512344e-06,Low
133608,1191776,0,0,0,9.33781e-06,Low
133609,1191777,0,0,0,3.7585728e-06,Low
133610,1191778,0,0,0,1.0822245e-05,Low
133611,1191780,0,0,0,3.4186946e-06,Low
133612,1191781,0,0,0,1.8422587e-06,Low
133613,1191782,0,0,0,3.1092688e-06,Low
133614,1191783,0,0,0,3.6965173e-06,Low
133615,1191784,0,0,0,3.3334263e-06,Low
133616,1191785,0,0,0,3.1729346e-06,Low
133617,1191786,0,0,0,3.3996976e-06,Low
133618,1191787,0,0,0,4.87055e-06,Low
133619,1191788,0,0,0,4.4843446e-06,Low
133620,1191789,0,0,0,2.9319676e-06,Low
133621,1191791,0,0,0,5.3769613e-06,Low
133622,1191792,0,0,0,4.524686e-06,Low
133623,1191793,0,0,0,7.207091e-06,Low
133624,1191794,0,0,0,5.4140082e-06,Low
133625,1191795,0,0,0,3.9805986e-06,Low
133626,1191796,0,0,0,2.2849888e-06,Low
133627,1191797,0,0,0,3.544578e-06,Low
133628,1191798,0,0,0,5.198535e-06,Low
133629,1191799,0,0,0,3.0127503e-06,Low
133630,1191801,0,0,0,3.3009535e-06,Low
133631,1191802,0,0,0,3.8022213e-06,Low
133632,1191803,0,0,0,3.2656526e-06,Low
133633,1191804,0,0,0,3.1972559e-06,Low
133634,1191805,0,0,0,3.4043564e-06,Low
133635,1191806,0,0,0,5.388547e-06,Low
133636,1191807,0,0,0,1.8313455e-06,Low
133637,1191808,0,0,0,3.5051671e-06,Low
133638,1191809,0,0,0,2.8486256e-06,Low
133639,1191810,0,0,0,2.477003e-06,Low
133640,1191811,0,0,0,3.7877085e-06,Low
133641,1191812,0,0,0,1.8422587e-06,Low
133642,1191813,0,0,0,3.9343436e-06,Low
133643,1191814,0,0,0,2.75983e-06,Low
133644,1191815,0,0,0,3.2660203e-06,Low
133645,1191816,0,0,0,3.8303797e-06,Low
133646,1191817,0,0,0,3.7675484e-06,Low
133647,1191818,0,0,0,3.4215323e-06,Low
133648,1191819,0,0,0,1.02860895e-05,Low
133649,1191821,0,0,0,4.8567417e-06,Low
133650,1191822,0,0,0,3.2334572e-06,Low
133651,1191824,0,0,0,3.5263506e-06,Low
133652,1191825,0,0,0,6.682684e-06,Low
133653,1191826,0,0,0,2.2686538e-06,Low
133654,1191827,0,0,0,5.0225262e-06,Low
133655,1191828,0,0,0,7.722894e-06,Low
133656,1191830,0,0,0,2.590105e-06,Low
133657,1191831,0,0,0,2.9852085e-06,Low
133658,1191832,0,0,0,2.88337e-06,Low
133659,1191833,0,0,0,7.758905e-06,Low
133660,1191835,0,0,0,4.459732e-06,Low
133661,1191837,0,0,0,6.259164e-06,Low
133662,1191838,0,0,0,4.3934597e-06,Low
133663,1191839,0,0,0,3.8326343e-06,Low
133664,1191840,0,0,0,4.1007797e-06,Low
133665,1191841,0,0,0,4.1482836e-06,Low
133666,1191842,0,0,0,3.929967e-06,Low
133667,1191843,0,0,0,4.3934597e-06,Low
133668,1191844,0,0,0,2.8627628e-06,Low
133669,1191845,0,0,0,5.0204194e-06,Low
133670,1191846,0,0,0,2.4408414e-06,Low
133671,1191847,0,0,0,3.9939036e-06,Low
133672,1191848,0,0,0,6.2146023e-06,Low
133673,1191849,0,0,0,3.7995026e-06,Low
133674,1191850,0,0,0,3.9374213e-06,Low
133675,1191851,0,0,0,2.3850864e-06,Low
133676,1191853,0,0,0,3.0713102e-06,Low
133677,1191854,0,0,0,7.297103e-06,Low
133678,1191855,0,0,0,4.9293676e-06,Low
133679,1191856,0,0,0,2.2806303e-06,Low
133680,1191857,0,0,0,2.9141577e-06,Low
133681,1191858,0,0,0,2.7797385e-06,Low
133682,1191859,0,0,0,3.1886964e-06,Low
133683,1191860,0,0,0,2.608416e-06,Low
133684,1191861,0,0,0,4.3934597e-06,Low
133685,1191862,0,0,0,3.0143024e-06,Low
133686,1191863,0,0,0,4.3732316e-06,Low
133687,1191864,0,0,0,3.988624e-06,Low
133688,1191865,0,0,0,7.773621e-06,Low
133689,1191866,0,0,0,4.6403597e-06,Low
133690,1191867,0,0,0,2.2566583e-06,Low
133691,1191868,0,0,0,2.920125e-06,Low
133692,1191869,0,0,0,4.638108e-06,Low
133693,1191870,0,0,0,3.0463543e-06,Low
133694,1191871,0,0,0,4.3934597e-06,Low
133695,1191872,0,0,0,3.4340524e-06,Low
133696,1191873,0,0,0,4.131709e-06,Low
133697,1191874,0,0,0,3.4563582e-06,Low
133698,1191875,0,0,0,3.583092e-06,Low
133699,1191876,0,0,0,1.1801997e-05,Low
133700,1191877,0,0,0,7.953232e-06,Low
133701,1191878,0,0,0,4.8991437e-06,Low
133702,1191879,0,0,0,2.0326274e-06,Low
133703,1191880,0,0,0,4.3034443e-06,Low
133704,1191881,0,0,0,6.3354814e-06,Low
133705,1191882,0,0,0,4.1527564e-06,Low
133706,1191883,0,0,0,3.7573723e-06,Low
133707,1191884,0,0,0,2.7887559e-06,Low
133708,1191885,0,0,0,4.436558e-06,Low
133709,1191887,0,0,0,4.205961e-06,Low
133710,1191888,0,0,0,2.8881036e-06,Low
133711,1191889,0,0,0,4.1527564e-06,Low
133712,1191890,0,0,0,3.0681338e-06,Low
133713,1191891,0,0,0,3.3784372e-06,Low
133714,1191893,0,0,0,3.904549e-06,Low
133715,1191894,0,0,0,2.2228444e-06,Low
133716,1191895,0,0,0,3.2672508e-06,Low
133717,1191896,0,0,0,2.8909583e-06,Low
133718,1191897,0,0,0,5.390336e-06,Low
133719,1191898,0,0,0,2.2511951e-05,Low
133720,1191900,0,0,0,2.591931e-06,Low
133721,1191901,0,0,0,2.593684e-06,Low
133722,1191902,0,0,0,2.661179e-06,Low
133723,1191903,0,0,0,4.574914e-06,Low
133724,1191905,0,0,0,3.1765585e-06,Low
133725,1191906,0,0,0,2.6177013e-06,Low
133726,1191908,0,0,0,3.8214844e-06,Low
133727,1191909,0,0,0,2.4002102e-06,Low
133728,1191910,0,0,0,7.1391833e-06,Low
133729,1191911,0,0,0,4.4275002e-06,Low
133730,1191912,0,0,0,3.0163094e-06,Low
133731,1191913,0,0,0,3.6894771e-06,Low
133732,1191914,0,0,0,3.973491e-06,Low
133733,1191915,0,0,0,3.0298684e-06,Low
133734,1191917,0,0,0,5.5017267e-06,Low
133735,1191918,0,0,0,2.480613e-06,Low
133736,1191919,0,0,0,6.6550756e-06,Low
133737,1191920,0,0,0,4.129932e-06,Low
133738,1191921,0,0,0,8.142627e-06,Low
133739,1191922,0,0,0,3.8835815e-06,Low
133740,1191923,0,0,0,3.0733436e-06,Low
133741,1191924,0,0,0,3.838527e-06,Low
133742,1191926,0,0,0,4.086055e-06,Low
133743,1191927,0,0,0,3.8035487e-06,Low
133744,1191928,0,0,0,2.6262178e-06,Low
133745,1191929,0,0,0,2.1034293e-06,Low
133746,1191930,0,0,0,2.3287341e-06,Low
133747,1191931,0,0,0,4.3678174e-06,Low
133748,1191932,0,0,0,5.3500407e-06,Low
133749,1191933,0,0,0,3.8760595e-06,Low
133750,1191934,0,0,0,3.430864e-06,Low
133751,1191935,0,0,0,2.2358345e-06,Low
133752,1191936,0,0,0,3.9753404e-06,Low
133753,1191937,0,0,0,2.823898e-06,Low
133754,1191938,0,0,0,2.2566583e-06,Low
133755,1191940,0,0,0,4.275888e-06,Low
133756,1191941,0,0,0,2.9667551e-06,Low
133757,1191942,0,0,0,3.8550725e-06,Low
133758,1191943,0,0,0,6.9038015e-06,Low
133759,1191944,0,0,0,4.6821365e-06,Low
133760,1191945,0,0,0,3.6673275e-06,Low
133761,1191946,0,0,0,1.9977218e-05,Low
133762,1191947,0,0,0,3.3588597e-06,Low
133763,1191950,0,0,0,5.628732e-06,Low
133764,1191957,0,0,0,6.1739424e-06,Low
133765,1191958,0,0,0,1.0636148e-05,Low
133766,1191960,0,0,0,2.0816851e-06,Low
133767,1191961,0,0,0,2.0816851e-06,Low
133768,1191962,0,0,0,3.4345665e-06,Low
133769,1191963,0,0,0,4.0742334e-06,Low
133770,1191964,0,0,0,3.0743665e-06,Low
133771,1191965,0,0,0,4.233741e-06,Low
133772,1191966,0,0,0,1.10394185e-05,Low
133773,1191967,0,0,0,2.6297291e-06,Low
133774,1191968,0,0,0,3.7888537e-06,Low
133775,1191972,0,0,0,3.7854622e-06,Low
133776,1191974,0,0,0,1.2876378e-05,Low
133777,1191977,0,0,0,1.0330515e-05,Low
133778,1191978,0,0,0,1.4611388e-05,Low
133779,1191979,0,0,0,5.634527e-06,Low
133780,1191980,0,0,0,4.9174837e-06,Low
133781,1191982,0,0,0,1.4127924e-05,Low
133782,1191983,0,0,0,8.0914215e-06,Low
133783,1191984,0,0,0,8.08815e-06,Low
133784,1191985,0,0,0,2.7455517e-06,Low
133785,1191986,0,0,0,7.535661e-06,Low
133786,1191987,0,0,0,1.7063288e-05,Low
133787,1191988,0,0,0,7.318631e-06,Low
133788,1191989,0,0,0,1.1514094e-05,Low
133789,1191990,0,0,0,6.511392e-06,Low
133790,1191991,0,0,0,7.631479e-06,Low
133791,1191992,0,0,0,1.5325464e-05,Low
133792,1191994,0,0,0,8.9263895e-06,Low
133793,1191995,0,0,0,9.144687e-06,Low
133794,1191997,0,0,0,1.4488769e-05,Low
133795,1191998,0,0,0,1.6759162e-05,Low
133796,1191999,0,0,0,9.598583e-06,Low
133797,1192000,0,0,0,1.2938886e-05,Low
133798,1192001,0,0,0,1.9098223e-05,Low
133799,1192005,0,0,0,6.7127435e-06,Low
133800,1192007,0,0,0,1.369514e-05,Low
133801,1192009,0,0,0,4.3609743e-06,Low
133802,1192010,0,0,0,1.25058095e-05,Low
133803,1192015,0,0,0,1.1809642e-05,Low
133804,1192016,0,0,0,5.8075616e-06,Low
133805,1192020,0,0,0,2.3155591e-05,Low
133806,1192021,0,0,0,2.191634e-05,Low
133807,1192024,0,0,0,7.5839216e-06,Low
133808,1192027,0,0,0,5.590002e-06,Low
133809,1192029,0,0,0,5.7312645e-06,Low
133810,1192033,0,0,0,9.708477e-06,Low
133811,1192034,0,0,0,2.5324147e-05,Low
133812,1192035,0,0,0,8.051695e-06,Low
133813,1192040,0,0,0,6.3407883e-06,Low
133814,1192041,0,0,0,1.1662778e-05,Low
133815,1192042,0,0,0,1.2612298e-05,Low
133816,1192043,0,0,0,1.3602322e-05,Low
133817,1192044,0,0,0,2.1137987e-05,Low
133818,1192045,0,0,0,1.3449918e-05,Low
133819,1192048,0,0,0,1.109777e-05,Low
133820,1192049,0,0,0,4.7438375e-06,Low
133821,1192051,0,0,0,6.140753e-06,Low
133822,1192052,0,0,0,7.985082e-06,Low
133823,1192053,0,0,0,1.17375475e-05,Low
133824,1192055,0,0,0,7.2605767e-06,Low
133825,1192056,0,0,0,2.6350865e-06,Low
133826,1192057,0,0,0,2.811781e-06,Low
133827,1192058,0,0,0,2.717942e-06,Low
133828,1192059,0,0,0,2.2802387e-06,Low
133829,1192060,0,0,0,6.4850483e-06,Low
133830,1192061,0,0,0,5.9850986e-06,Low
133831,1192062,0,0,0,3.1193788e-06,Low
133832,1192063,0,0,0,5.189792e-06,Low
133833,1192064,0,0,0,7.74333e-06,Low
133834,1192065,0,0,0,4.0837485e-06,Low
133835,1192066,0,0,0,3.6404128e-06,Low
133836,1192067,0,0,0,2.7847348e-06,Low
133837,1192068,0,0,0,3.2348019e-06,Low
133838,1192069,0,0,0,2.3779367e-06,Low
133839,119207,0,0,0,1.0819406e-05,Low
133840,1192070,0,0,0,3.0950446e-06,Low
133841,1192071,0,0,0,3.3686083e-06,Low
133842,1192072,0,0,0,3.0566855e-06,Low
133843,1192073,0,0,0,2.8787374e-06,Low
133844,1192074,0,0,0,2.9194039e-06,Low
133845,1192075,0,0,0,1.1222857e-05,Low
133846,1192077,0,0,0,3.4421607e-06,Low
133847,1192079,0,0,0,3.48346e-06,Low
133848,1192081,0,0,0,3.062311e-06,Low
133849,1192082,0,0,0,3.1919365e-06,Low
133850,1192083,0,0,0,2.952262e-06,Low
133851,1192084,0,0,0,3.1193788e-06,Low
133852,1192085,0,0,0,3.743384e-06,Low
133853,1192086,0,0,0,6.7381616e-06,Low
133854,1192087,0,0,0,3.1900713e-06,Low
133855,1192088,0,0,0,4.4865387e-06,Low
133856,1192089,0,0,0,5.287691e-06,Low
133857,1192090,0,0,0,2.4817202e-06,Low
133858,1192092,0,0,0,1.16824585e-05,Low
133859,1192093,0,0,0,3.049578e-06,Low
133860,1192094,0,0,0,3.5159678e-06,Low
133861,1192095,0,0,0,6.089179e-06,Low
133862,1192097,0,0,0,3.4261623e-06,Low
133863,1192098,0,0,0,2.393807e-06,Low
133864,1192099,0,0,0,3.7015197e-06,Low
133865,1192100,0,0,0,3.0818504e-05,Low
133866,1192101,0,0,0,3.587286e-05,Low
133867,1192102,0,0,0,4.450576e-06,Low
133868,1192104,0,0,0,3.4315412e-06,Low
133869,1192105,0,0,0,3.8658522e-06,Low
133870,1192106,0,0,0,2.2401948e-06,Low
133871,1192107,0,0,0,4.590039e-06,Low
133872,1192109,0,0,0,2.6286384e-06,Low
133873,1192110,0,0,0,3.2490084e-06,Low
133874,1192111,0,0,0,5.1188376e-06,Low
133875,1192112,0,0,0,3.8076826e-06,Low
133876,1192113,0,0,0,2.6941484e-06,Low
133877,1192114,0,0,0,2.3471173e-06,Low
133878,1192115,0,0,0,2.2661995e-06,Low
133879,1192116,0,0,0,2.9053085e-06,Low
133880,1192117,0,0,0,2.6406283e-06,Low
133881,1192118,0,0,0,2.9297235e-06,Low
133882,1192119,0,0,0,4.473555e-06,Low
133883,1192120,0,0,0,1.7931362e-06,Low
133884,1192121,0,0,0,2.442441e-06,Low
133885,1192123,0,0,0,1.6027077e-05,Low
133886,1192124,0,0,0,3.469737e-06,Low
133887,1192125,0,0,0,3.121569e-06,Low
133888,1192126,0,0,0,3.2991627e-06,Low
133889,1192127,0,0,0,2.462877e-06,Low
133890,1192128,0,0,0,2.7679193e-06,Low
133891,1192129,0,0,0,5.3413078e-06,Low
133892,1192130,0,0,0,3.7381828e-06,Low
133893,1192131,0,0,0,3.3985887e-06,Low
133894,1192132,0,0,0,3.0198355e-06,Low
133895,1192133,0,0,0,2.6924865e-06,Low
133896,1192134,0,0,0,3.1017403e-06,Low
133897,1192135,0,0,0,5.177754e-06,Low
133898,1192137,0,0,0,2.7551541e-06,Low
133899,1192139,0,0,0,2.7698152e-06,Low
133900,1192141,0,0,0,2.2079114e-06,Low
133901,1192142,0,0,0,3.6804877e-06,Low
133902,1192143,0,0,0,3.567105e-06,Low
133903,1192144,0,0,0,2.334863e-06,Low
133904,1192146,0,0,0,2.7314463e-06,Low
133905,1192147,0,0,0,3.040474e-06,Low
133906,1192149,0,0,0,7.2848725e-06,Low
133907,1192151,0,0,0,2.593741e-06,Low
133908,1192152,0,0,0,3.829832e-06,Low
133909,1192153,0,0,0,6.1137803e-06,Low
133910,1192155,0,0,0,3.4179022e-06,Low
133911,1192156,0,0,0,2.517486e-06,Low
133912,1192157,0,0,0,5.674285e-06,Low
133913,1192159,0,0,0,4.042362e-06,Low
133914,1192160,0,0,0,5.808896e-06,Low
133915,1192162,0,0,0,3.8117114e-06,Low
133916,1192163,0,0,0,3.2646096e-06,Low
133917,1192164,0,0,0,3.4377813e-06,Low
133918,1192165,0,0,0,3.9214574e-06,Low
133919,1192166,0,0,0,3.2243486e-06,Low
133920,1192167,0,0,0,2.5967852e-06,Low
133921,1192168,0,0,0,4.890928e-06,Low
133922,1192169,0,0,0,4.420488e-06,Low
133923,1192171,0,0,0,3.3032177e-06,Low
133924,1192172,0,0,0,3.831604e-06,Low
133925,1192173,0,0,0,2.2729741e-06,Low
133926,1192174,0,0,0,8.462146e-06,Low
133927,1192176,0,0,0,4.0887717e-06,Low
133928,1192177,0,0,0,5.0098065e-06,Low
133929,1192178,0,0,0,5.4686557e-06,Low
133930,1192179,0,0,0,3.064458e-06,Low
133931,1192181,0,0,0,1.6306574e-06,Low
133932,1192182,0,0,0,3.605867e-06,Low
133933,1192183,0,0,0,1.8691115e-05,Low
133934,1192184,0,0,0,2.9990165e-06,Low
133935,1192185,0,0,0,2.9858036e-06,Low
133936,1192186,0,0,0,2.497807e-06,Low
133937,1192187,0,0,0,2.0730395e-05,Low
133938,1192188,0,0,0,4.0248515e-06,Low
133939,1192190,0,0,0,1.1190538e-05,Low
133940,1192194,0,0,0,2.7698259e-06,Low
133941,1192196,0,0,0,3.0373005e-06,Low
133942,1192197,0,0,0,1.2540504e-05,Low
133943,1192198,0,0,0,3.915034e-06,Low
133944,1192199,0,0,0,2.122943e-06,Low
133945,1192201,0,0,0,1.0117459e-05,Low
133946,1192203,0,0,0,6.1596984e-06,Low
133947,1192204,0,0,0,2.556938e-06,Low
133948,1192205,0,0,0,3.387674e-06,Low
133949,1192206,0,0,0,2.6777675e-06,Low
133950,1192207,0,0,0,4.0742334e-06,Low
133951,1192208,0,0,0,8.011819e-06,Low
133952,1192210,0,0,0,3.5622672e-06,Low
133953,1192212,0,0,0,4.977428e-06,Low
133954,1192213,0,0,0,5.6603244e-06,Low
133955,1192215,0,0,0,1.4217426e-05,Low
133956,1192217,0,0,0,3.2670264e-06,Low
133957,1192218,0,0,0,2.861327e-06,Low
133958,1192219,0,0,0,3.996666e-06,Low
133959,1192220,0,0,0,4.7529397e-06,Low
133960,1192221,0,0,0,4.036318e-06,Low
133961,1192222,0,0,0,2.9590524e-06,Low
133962,1192223,0,0,0,6.432176e-06,Low
133963,1192224,0,0,0,3.1017403e-06,Low
133964,1192225,0,0,0,3.882941e-06,Low
133965,1192226,0,0,0,2.4232975e-06,Low
133966,1192227,0,0,0,3.6585632e-06,Low
133967,1192228,0,0,0,3.1898035e-06,Low
133968,1192229,0,0,0,5.083839e-06,Low
133969,1192230,0,0,0,3.1693933e-06,Low
