pk_cid,cluster,cluster_name
1523850,4,Alto Valor Principal
1523851,4,Alto Valor Principal
1523852,4,Alto Valor Principal
1523853,7,Valor Medio-Alto
1523856,4,Alto Valor Principal
1523857,4,Alto Valor Principal
1523858,7,Valor Medio-Alto
1523859,4,Alto Valor Principal
1523860,4,Alto Valor Principal
1523861,7,Valor Medio-Alto
1523862,7,Valor Medio-Alto
1523863,1,Universitarios Estándar
1523864,7,Valor Medio-Alto
1523865,7,Valor Medio-Alto
1523866,7,Valor Medio-Alto
1523867,3,Profesionales Dormidos
1523868,7,Valor Medio-Alto
1523869,3,Profesionales Dormidos
1523870,3,Profesionales Dormidos
1523871,6,Alto Potencial Virgen
1523872,7,Valor Medio-Alto
1523873,4,Alto Valor Principal
1523876,4,Alto Valor Principal
1523877,4,Alto Valor Principal
1523879,4,Alto Valor Principal
1523881,3,Profesionales Dormidos
1523882,7,Valor Medio-Alto
1523883,4,Alto Valor Principal
1523885,3,Profesionales Dormidos
1523886,3,Profesionales Dormidos
1523887,4,Alto Valor Principal
1523888,7,Valor Medio-Alto
1523889,7,Valor Medio-Alto
1523891,8,Emergentes Premium
1523892,3,Profesionales Dormidos
1523893,4,Alto Valor Principal
1523894,4,Alto Valor Principal
1523895,7,Valor Medio-Alto
1523896,7,Valor Medio-Alto
1523897,3,Profesionales Dormidos
1523898,4,Alto Valor Principal
1523900,7,Valor Medio-Alto
1523901,4,Alto Valor Principal
1523902,8,Emergentes Premium
1523904,3,Profesionales Dormidos
1523905,7,Valor Medio-Alto
1523907,3,Profesionales Dormidos
1523908,3,Profesionales Dormidos
1523909,4,Alto Valor Principal
1523911,3,Profesionales Dormidos
1523912,3,Profesionales Dormidos
1523913,7,Valor Medio-Alto
1523914,4,Alto Valor Principal
1523917,3,Profesionales Dormidos
1523919,3,Profesionales Dormidos
1523920,7,Valor Medio-Alto
1523922,2,Inactivos Totales
1523923,7,Valor Medio-Alto
1523924,4,Alto Valor Principal
1523925,4,Alto Valor Principal
1523927,5,Jóvenes Activos Básicos
1523928,4,Alto Valor Principal
1523929,3,Profesionales Dormidos
1523930,4,Alto Valor Principal
1523932,3,Profesionales Dormidos
1523933,4,Alto Valor Principal
1523935,3,Profesionales Dormidos
1523936,7,Valor Medio-Alto
1523938,4,Alto Valor Principal
1523939,7,Valor Medio-Alto
1523940,3,Profesionales Dormidos
1523941,4,Alto Valor Principal
1523942,7,Valor Medio-Alto
1523943,3,Profesionales Dormidos
1523944,2,Inactivos Totales
1523945,4,Alto Valor Principal
1523946,4,Alto Valor Principal
1523947,4,Alto Valor Principal
1523948,3,Profesionales Dormidos
1523949,4,Alto Valor Principal
1523950,7,Valor Medio-Alto
1523952,7,Valor Medio-Alto
1523954,4,Alto Valor Principal
1523955,4,Alto Valor Principal
1523956,8,Emergentes Premium
1523957,3,Profesionales Dormidos
1523958,5,Jóvenes Activos Básicos
1523959,4,Alto Valor Principal
1523960,7,Valor Medio-Alto
1523961,4,Alto Valor Principal
1523962,3,Profesionales Dormidos
1523964,6,Alto Potencial Virgen
1523965,3,Profesionales Dormidos
1523966,7,Valor Medio-Alto
1523967,7,Valor Medio-Alto
1523968,7,Valor Medio-Alto
1523969,6,Alto Potencial Virgen
1523971,4,Alto Valor Principal
1523973,7,Valor Medio-Alto
1523974,7,Valor Medio-Alto
1523975,4,Alto Valor Principal
1523977,7,Valor Medio-Alto
1523979,7,Valor Medio-Alto
1523980,4,Alto Valor Principal
1523981,7,Valor Medio-Alto
1523983,4,Alto Valor Principal
1523984,4,Alto Valor Principal
1523985,7,Valor Medio-Alto
1523986,4,Alto Valor Principal
1523987,4,Alto Valor Principal
1523988,7,Valor Medio-Alto
1523989,7,Valor Medio-Alto
1523990,8,Emergentes Premium
1523991,4,Alto Valor Principal
1523992,7,Valor Medio-Alto
1523993,7,Valor Medio-Alto
1523994,7,Valor Medio-Alto
1523996,4,Alto Valor Principal
1523997,3,Profesionales Dormidos
1523998,3,Profesionales Dormidos
1524000,4,Alto Valor Principal
1524002,7,Valor Medio-Alto
1524005,4,Alto Valor Principal
1524006,4,Alto Valor Principal
1524007,4,Alto Valor Principal
1524009,1,Universitarios Estándar
1524010,4,Alto Valor Principal
1524011,4,Alto Valor Principal
1524013,4,Alto Valor Principal
1524015,4,Alto Valor Principal
1524016,3,Profesionales Dormidos
1524017,7,Valor Medio-Alto
1524018,7,Valor Medio-Alto
1524019,3,Profesionales Dormidos
1524020,4,Alto Valor Principal
1524021,3,Profesionales Dormidos
1524022,4,Alto Valor Principal
1524023,3,Profesionales Dormidos
1524024,3,Profesionales Dormidos
1524025,4,Alto Valor Principal
1524026,8,Emergentes Premium
1524027,4,Alto Valor Principal
1524029,3,Profesionales Dormidos
1524030,4,Alto Valor Principal
1524033,8,Emergentes Premium
1524035,4,Alto Valor Principal
1524037,4,Alto Valor Principal
1524038,4,Alto Valor Principal
1524039,7,Valor Medio-Alto
1524040,4,Alto Valor Principal
1524041,3,Profesionales Dormidos
1524042,4,Alto Valor Principal
1524043,4,Alto Valor Principal
1524045,7,Valor Medio-Alto
1524047,7,Valor Medio-Alto
1524050,4,Alto Valor Principal
1524051,4,Alto Valor Principal
1524052,3,Profesionales Dormidos
1524053,8,Emergentes Premium
1524054,4,Alto Valor Principal
1524055,3,Profesionales Dormidos
1524056,3,Profesionales Dormidos
1524057,3,Profesionales Dormidos
1524058,4,Alto Valor Principal
1524060,4,Alto Valor Principal
1524061,4,Alto Valor Principal
1524062,4,Alto Valor Principal
1524063,3,Profesionales Dormidos
1524064,4,Alto Valor Principal
1524065,4,Alto Valor Principal
1524066,7,Valor Medio-Alto
1524067,7,Valor Medio-Alto
1524069,7,Valor Medio-Alto
1524070,7,Valor Medio-Alto
1524071,7,Valor Medio-Alto
1524073,4,Alto Valor Principal
1524077,3,Profesionales Dormidos
1524079,4,Alto Valor Principal
1524080,3,Profesionales Dormidos
1524083,7,Valor Medio-Alto
1524087,8,Emergentes Premium
1524088,4,Alto Valor Principal
1524091,3,Profesionales Dormidos
1524092,4,Alto Valor Principal
1524097,4,Alto Valor Principal
1524098,3,Profesionales Dormidos
1524102,3,Profesionales Dormidos
1524103,3,Profesionales Dormidos
1524104,4,Alto Valor Principal
1524105,8,Emergentes Premium
1524106,7,Valor Medio-Alto
1524107,4,Alto Valor Principal
1524108,8,Emergentes Premium
1524110,3,Profesionales Dormidos
1524112,3,Profesionales Dormidos
1524113,7,Valor Medio-Alto
1524115,4,Alto Valor Principal
1524116,4,Alto Valor Principal
1524118,3,Profesionales Dormidos
1524120,4,Alto Valor Principal
1524121,4,Alto Valor Principal
1524123,3,Profesionales Dormidos
1524125,3,Profesionales Dormidos
1524126,3,Profesionales Dormidos
1524127,4,Alto Valor Principal
1524130,4,Alto Valor Principal
1524131,4,Alto Valor Principal
1524133,7,Valor Medio-Alto
1524134,7,Valor Medio-Alto
1524135,4,Alto Valor Principal
1524137,3,Profesionales Dormidos
1524138,7,Valor Medio-Alto
1524139,4,Alto Valor Principal
1524140,7,Valor Medio-Alto
1524141,7,Valor Medio-Alto
1524142,4,Alto Valor Principal
1524144,8,Emergentes Premium
1524146,4,Alto Valor Principal
1524149,7,Valor Medio-Alto
1524151,4,Alto Valor Principal
1524152,3,Profesionales Dormidos
1524153,4,Alto Valor Principal
1524154,7,Valor Medio-Alto
1524156,4,Alto Valor Principal
1524158,8,Emergentes Premium
1524159,1,Universitarios Estándar
1524160,7,Valor Medio-Alto
1524163,4,Alto Valor Principal
1524165,4,Alto Valor Principal
1524166,4,Alto Valor Principal
1524168,4,Alto Valor Principal
1524169,4,Alto Valor Principal
1524170,1,Universitarios Estándar
1524171,4,Alto Valor Principal
1524172,4,Alto Valor Principal
1524173,3,Profesionales Dormidos
1524177,7,Valor Medio-Alto
1524178,3,Profesionales Dormidos
1524179,4,Alto Valor Principal
1524180,4,Alto Valor Principal
1524185,4,Alto Valor Principal
1524186,2,Inactivos Totales
1524187,3,Profesionales Dormidos
1524188,7,Valor Medio-Alto
1524190,7,Valor Medio-Alto
1524191,8,Emergentes Premium
1524192,3,Profesionales Dormidos
1524193,3,Profesionales Dormidos
1524194,4,Alto Valor Principal
1524195,7,Valor Medio-Alto
1524196,4,Alto Valor Principal
1524198,4,Alto Valor Principal
1524199,3,Profesionales Dormidos
1524201,5,Jóvenes Activos Básicos
1524203,4,Alto Valor Principal
1524205,3,Profesionales Dormidos
1524207,8,Emergentes Premium
1524209,8,Emergentes Premium
1524212,7,Valor Medio-Alto
1524222,3,Profesionales Dormidos
1524225,4,Alto Valor Principal
1524227,3,Profesionales Dormidos
1524229,3,Profesionales Dormidos
1524230,7,Valor Medio-Alto
1524231,3,Profesionales Dormidos
1524233,7,Valor Medio-Alto
1524234,6,Alto Potencial Virgen
1524235,8,Emergentes Premium
1524236,4,Alto Valor Principal
1524237,8,Emergentes Premium
1524238,4,Alto Valor Principal
1524239,4,Alto Valor Principal
1524240,7,Valor Medio-Alto
1524243,3,Profesionales Dormidos
1524249,3,Profesionales Dormidos
1524251,5,Jóvenes Activos Básicos
1524252,3,Profesionales Dormidos
1524253,4,Alto Valor Principal
1524255,3,Profesionales Dormidos
1524257,3,Profesionales Dormidos
1524259,7,Valor Medio-Alto
1524260,4,Alto Valor Principal
1524261,1,Universitarios Estándar
1524262,3,Profesionales Dormidos
1524263,6,Alto Potencial Virgen
1524264,3,Profesionales Dormidos
1524266,3,Profesionales Dormidos
1524267,3,Profesionales Dormidos
1524268,3,Profesionales Dormidos
1524269,3,Profesionales Dormidos
1524270,7,Valor Medio-Alto
1524271,3,Profesionales Dormidos
1524272,4,Alto Valor Principal
1524273,3,Profesionales Dormidos
1524274,4,Alto Valor Principal
1524275,8,Emergentes Premium
1524277,5,Jóvenes Activos Básicos
1524278,3,Profesionales Dormidos
1524279,4,Alto Valor Principal
1524280,7,Valor Medio-Alto
1524281,7,Valor Medio-Alto
1524284,4,Alto Valor Principal
1524287,7,Valor Medio-Alto
1524290,7,Valor Medio-Alto
1524292,7,Valor Medio-Alto
1524293,4,Alto Valor Principal
1524294,4,Alto Valor Principal
1524296,4,Alto Valor Principal
1524298,4,Alto Valor Principal
1524300,4,Alto Valor Principal
1524301,4,Alto Valor Principal
1524303,4,Alto Valor Principal
1524304,6,Alto Potencial Virgen
1524306,4,Alto Valor Principal
1524307,4,Alto Valor Principal
1524308,8,Emergentes Premium
1524309,7,Valor Medio-Alto
1524310,5,Jóvenes Activos Básicos
1524311,4,Alto Valor Principal
1524312,3,Profesionales Dormidos
1524314,7,Valor Medio-Alto
1524315,7,Valor Medio-Alto
1524317,4,Alto Valor Principal
1524318,7,Valor Medio-Alto
1524319,7,Valor Medio-Alto
1524320,5,Jóvenes Activos Básicos
1524321,7,Valor Medio-Alto
1524322,7,Valor Medio-Alto
1524323,4,Alto Valor Principal
1524324,4,Alto Valor Principal
1524325,3,Profesionales Dormidos
1524327,4,Alto Valor Principal
1524329,4,Alto Valor Principal
1524330,7,Valor Medio-Alto
1524332,7,Valor Medio-Alto
1524333,7,Valor Medio-Alto
1524334,4,Alto Valor Principal
1524336,4,Alto Valor Principal
1524337,3,Profesionales Dormidos
1524339,4,Alto Valor Principal
1524340,7,Valor Medio-Alto
1524341,4,Alto Valor Principal
1524343,3,Profesionales Dormidos
1524344,7,Valor Medio-Alto
1524345,3,Profesionales Dormidos
1524346,3,Profesionales Dormidos
1524348,4,Alto Valor Principal
1524349,4,Alto Valor Principal
1524351,4,Alto Valor Principal
1524352,7,Valor Medio-Alto
1524353,3,Profesionales Dormidos
1524354,7,Valor Medio-Alto
1524355,4,Alto Valor Principal
1524357,7,Valor Medio-Alto
1524358,1,Universitarios Estándar
1524359,4,Alto Valor Principal
1524360,7,Valor Medio-Alto
1524361,4,Alto Valor Principal
1524362,4,Alto Valor Principal
1524364,4,Alto Valor Principal
1524365,7,Valor Medio-Alto
1524366,7,Valor Medio-Alto
1524367,7,Valor Medio-Alto
1524368,7,Valor Medio-Alto
1524369,4,Alto Valor Principal
1524370,4,Alto Valor Principal
1524371,3,Profesionales Dormidos
1524372,4,Alto Valor Principal
1524374,7,Valor Medio-Alto
1524375,3,Profesionales Dormidos
1524376,4,Alto Valor Principal
1524377,8,Emergentes Premium
1524378,7,Valor Medio-Alto
1524379,4,Alto Valor Principal
1524380,7,Valor Medio-Alto
1524381,4,Alto Valor Principal
1524382,3,Profesionales Dormidos
1524383,6,Alto Potencial Virgen
1524386,4,Alto Valor Principal
1524387,3,Profesionales Dormidos
1524388,3,Profesionales Dormidos
1524389,6,Alto Potencial Virgen
1524390,4,Alto Valor Principal
1524391,4,Alto Valor Principal
1524396,8,Emergentes Premium
1524398,4,Alto Valor Principal
1524400,4,Alto Valor Principal
1524402,4,Alto Valor Principal
1524403,4,Alto Valor Principal
1524404,4,Alto Valor Principal
1524405,8,Emergentes Premium
1524407,7,Valor Medio-Alto
1524408,3,Profesionales Dormidos
1524409,3,Profesionales Dormidos
1524411,8,Emergentes Premium
1524415,8,Emergentes Premium
1524416,7,Valor Medio-Alto
1524417,7,Valor Medio-Alto
1524418,3,Profesionales Dormidos
1524419,7,Valor Medio-Alto
152442,7,Valor Medio-Alto
1524420,4,Alto Valor Principal
1524422,7,Valor Medio-Alto
1524423,7,Valor Medio-Alto
1524424,8,Emergentes Premium
1524425,7,Valor Medio-Alto
1524426,8,Emergentes Premium
1524427,2,Inactivos Totales
1524428,3,Profesionales Dormidos
1524430,4,Alto Valor Principal
1524431,3,Profesionales Dormidos
1524432,3,Profesionales Dormidos
1524433,7,Valor Medio-Alto
1524434,3,Profesionales Dormidos
1524435,4,Alto Valor Principal
1524437,3,Profesionales Dormidos
1524438,4,Alto Valor Principal
1524439,3,Profesionales Dormidos
1524440,4,Alto Valor Principal
1524441,3,Profesionales Dormidos
1524443,5,Jóvenes Activos Básicos
1524444,3,Profesionales Dormidos
1524446,7,Valor Medio-Alto
1524447,3,Profesionales Dormidos
1524448,4,Alto Valor Principal
1524449,8,Emergentes Premium
1524450,3,Profesionales Dormidos
1524452,4,Alto Valor Principal
1524453,6,Alto Potencial Virgen
1524454,4,Alto Valor Principal
1524455,4,Alto Valor Principal
1524456,5,Jóvenes Activos Básicos
1524458,4,Alto Valor Principal
1524459,7,Valor Medio-Alto
1524462,4,Alto Valor Principal
1524463,4,Alto Valor Principal
1524464,8,Emergentes Premium
1524465,4,Alto Valor Principal
1524468,3,Profesionales Dormidos
1524469,7,Valor Medio-Alto
1524470,7,Valor Medio-Alto
1524471,6,Alto Potencial Virgen
1524472,4,Alto Valor Principal
1524473,7,Valor Medio-Alto
1524475,3,Profesionales Dormidos
1524476,4,Alto Valor Principal
1524477,3,Profesionales Dormidos
1524480,3,Profesionales Dormidos
1524481,3,Profesionales Dormidos
1524482,3,Profesionales Dormidos
1524483,4,Alto Valor Principal
1524485,3,Profesionales Dormidos
1524486,4,Alto Valor Principal
1524487,7,Valor Medio-Alto
1524489,7,Valor Medio-Alto
1524492,4,Alto Valor Principal
1524494,4,Alto Valor Principal
1524495,6,Alto Potencial Virgen
1524496,3,Profesionales Dormidos
1524497,4,Alto Valor Principal
1524498,4,Alto Valor Principal
1524500,3,Profesionales Dormidos
1524501,3,Profesionales Dormidos
1524503,7,Valor Medio-Alto
1524504,4,Alto Valor Principal
1524506,7,Valor Medio-Alto
1524509,7,Valor Medio-Alto
1524510,4,Alto Valor Principal
1524512,7,Valor Medio-Alto
1524514,3,Profesionales Dormidos
1524515,7,Valor Medio-Alto
1524516,7,Valor Medio-Alto
1524517,3,Profesionales Dormidos
1524519,7,Valor Medio-Alto
1524520,8,Emergentes Premium
1524521,7,Valor Medio-Alto
1524522,7,Valor Medio-Alto
1524523,4,Alto Valor Principal
1524526,7,Valor Medio-Alto
1524527,4,Alto Valor Principal
1524528,3,Profesionales Dormidos
1524529,4,Alto Valor Principal
1524530,7,Valor Medio-Alto
1524531,7,Valor Medio-Alto
1524532,7,Valor Medio-Alto
1524534,3,Profesionales Dormidos
1524535,3,Profesionales Dormidos
1524536,7,Valor Medio-Alto
1524538,4,Alto Valor Principal
1524539,7,Valor Medio-Alto
1524540,7,Valor Medio-Alto
1524541,7,Valor Medio-Alto
1524542,4,Alto Valor Principal
1524543,3,Profesionales Dormidos
1524544,4,Alto Valor Principal
1524546,3,Profesionales Dormidos
1524547,4,Alto Valor Principal
1524548,3,Profesionales Dormidos
1524549,7,Valor Medio-Alto
1524550,3,Profesionales Dormidos
1524551,3,Profesionales Dormidos
1524554,8,Emergentes Premium
1524555,7,Valor Medio-Alto
1524556,3,Profesionales Dormidos
1524557,4,Alto Valor Principal
1524559,7,Valor Medio-Alto
1524560,7,Valor Medio-Alto
1524561,4,Alto Valor Principal
1524563,3,Profesionales Dormidos
1524564,4,Alto Valor Principal
1524566,7,Valor Medio-Alto
1524568,4,Alto Valor Principal
1524569,4,Alto Valor Principal
1524570,3,Profesionales Dormidos
1524572,3,Profesionales Dormidos
1524573,3,Profesionales Dormidos
1524574,3,Profesionales Dormidos
1524578,3,Profesionales Dormidos
1524580,1,Universitarios Estándar
1524582,7,Valor Medio-Alto
1524583,4,Alto Valor Principal
1524584,7,Valor Medio-Alto
1524585,4,Alto Valor Principal
1524586,7,Valor Medio-Alto
1524587,4,Alto Valor Principal
1524588,1,Universitarios Estándar
1524589,3,Profesionales Dormidos
1524590,4,Alto Valor Principal
1524591,6,Alto Potencial Virgen
1524592,4,Alto Valor Principal
1524593,3,Profesionales Dormidos
1524594,1,Universitarios Estándar
1524595,4,Alto Valor Principal
1524596,8,Emergentes Premium
1524597,4,Alto Valor Principal
1524600,4,Alto Valor Principal
1524602,4,Alto Valor Principal
1524604,8,Emergentes Premium
1524606,7,Valor Medio-Alto
1524607,7,Valor Medio-Alto
1524609,3,Profesionales Dormidos
1524610,3,Profesionales Dormidos
1524612,4,Alto Valor Principal
1524614,7,Valor Medio-Alto
1524618,4,Alto Valor Principal
1524619,4,Alto Valor Principal
1524620,7,Valor Medio-Alto
1524622,4,Alto Valor Principal
1524623,4,Alto Valor Principal
1524624,7,Valor Medio-Alto
1524626,4,Alto Valor Principal
1524627,1,Universitarios Estándar
1524628,4,Alto Valor Principal
1524630,8,Emergentes Premium
1524632,8,Emergentes Premium
1524633,7,Valor Medio-Alto
1524634,7,Valor Medio-Alto
1524638,7,Valor Medio-Alto
1524639,7,Valor Medio-Alto
1524640,4,Alto Valor Principal
1524641,3,Profesionales Dormidos
1524642,7,Valor Medio-Alto
1524644,4,Alto Valor Principal
1524646,3,Profesionales Dormidos
1524647,3,Profesionales Dormidos
1524649,4,Alto Valor Principal
1524651,4,Alto Valor Principal
1524654,7,Valor Medio-Alto
1524655,7,Valor Medio-Alto
1524657,3,Profesionales Dormidos
1524659,4,Alto Valor Principal
1524661,4,Alto Valor Principal
1524662,8,Emergentes Premium
1524663,7,Valor Medio-Alto
1524664,7,Valor Medio-Alto
1524665,3,Profesionales Dormidos
1524666,4,Alto Valor Principal
1524669,8,Emergentes Premium
1524670,4,Alto Valor Principal
1524671,8,Emergentes Premium
1524672,8,Emergentes Premium
1524673,3,Profesionales Dormidos
1524674,7,Valor Medio-Alto
1524675,7,Valor Medio-Alto
1524676,3,Profesionales Dormidos
1524677,4,Alto Valor Principal
1524679,4,Alto Valor Principal
1524681,7,Valor Medio-Alto
1524682,7,Valor Medio-Alto
1524683,7,Valor Medio-Alto
1524684,4,Alto Valor Principal
1524686,4,Alto Valor Principal
1524688,3,Profesionales Dormidos
1524689,4,Alto Valor Principal
1524690,3,Profesionales Dormidos
1524693,4,Alto Valor Principal
1524694,4,Alto Valor Principal
1524695,6,Alto Potencial Virgen
1524696,4,Alto Valor Principal
1524697,7,Valor Medio-Alto
1524701,1,Universitarios Estándar
1524704,4,Alto Valor Principal
1524707,3,Profesionales Dormidos
1524708,8,Emergentes Premium
1524709,4,Alto Valor Principal
1524711,3,Profesionales Dormidos
1524712,3,Profesionales Dormidos
1524713,4,Alto Valor Principal
1524714,7,Valor Medio-Alto
1524716,3,Profesionales Dormidos
1524717,8,Emergentes Premium
1524720,3,Profesionales Dormidos
1524721,3,Profesionales Dormidos
1524722,8,Emergentes Premium
1524724,8,Emergentes Premium
1524725,7,Valor Medio-Alto
1524729,4,Alto Valor Principal
1524731,7,Valor Medio-Alto
1524732,7,Valor Medio-Alto
1524733,8,Emergentes Premium
1524734,3,Profesionales Dormidos
1524735,7,Valor Medio-Alto
1524736,4,Alto Valor Principal
1524737,7,Valor Medio-Alto
1524739,4,Alto Valor Principal
1524742,7,Valor Medio-Alto
1524743,4,Alto Valor Principal
1524744,7,Valor Medio-Alto
1524745,4,Alto Valor Principal
1524747,6,Alto Potencial Virgen
1524748,7,Valor Medio-Alto
1524749,1,Universitarios Estándar
1524750,4,Alto Valor Principal
1524752,4,Alto Valor Principal
1524754,7,Valor Medio-Alto
1524756,4,Alto Valor Principal
1524759,4,Alto Valor Principal
1524763,3,Profesionales Dormidos
1524764,8,Emergentes Premium
1524765,6,Alto Potencial Virgen
1524766,7,Valor Medio-Alto
1524767,4,Alto Valor Principal
1524768,7,Valor Medio-Alto
1524770,7,Valor Medio-Alto
