pk_cid,cluster,cluster_name
1355357,3,Activos Multi-producto
1355358,4,Universitarios Estándar
1355361,4,Universitarios Estándar
1355363,4,Universitarios Estándar
1355364,3,Activos Multi-producto
1355365,1,Jóvenes Exploradores
1355366,6,Alto Potencial Virgen
1355367,4,Universitarios Estándar
1355368,4,Universitarios Estándar
1355369,1,Jóvenes Exploradores
1355370,1,Jóvenes Exploradores
1355371,4,Universitarios Estándar
1355372,3,Activos Multi-producto
1355373,1,Jóvenes Exploradores
1355374,4,Universitarios Estándar
1355375,3,Activos Multi-producto
1355376,4,Universitarios Estándar
1355378,3,Activos Multi-producto
1355379,4,Universitarios Estándar
1355380,1,Jóvenes Exploradores
1355381,4,Universitarios Estándar
1355382,6,Alto Potencial Virgen
1355383,3,Activos Multi-producto
1355384,2,Profesionales Dormidos
1355385,6,Alto Potencial Virgen
1355386,6,Alto Potencial Virgen
1355387,6,Alto Potencial Virgen
1355389,6,Alto Potencial Virgen
1355390,3,Activos Multi-producto
1355391,4,Universitarios Estándar
1355392,1,Jóvenes Exploradores
1355393,6,Alto Potencial Virgen
1355394,6,Alto Potencial Virgen
1355395,5,Particulares Activos
1355396,3,Activos Multi-producto
1355398,3,Activos Multi-producto
1355399,6,Alto Potencial Virgen
1355400,6,Alto Potencial Virgen
1355401,1,Jóvenes Exploradores
1355402,3,Activos Multi-producto
1355403,6,Alto Potencial Virgen
1355404,1,Jóvenes Exploradores
1355405,3,Activos Multi-producto
1355406,1,Jóvenes Exploradores
1355407,2,Profesionales Dormidos
1355408,6,Alto Potencial Virgen
1355409,1,Jóvenes Exploradores
1355410,2,Profesionales Dormidos
1355411,1,Jóvenes Exploradores
1355412,6,Alto Potencial Virgen
1355413,3,Activos Multi-producto
1355414,6,Alto Potencial Virgen
1355415,3,Activos Multi-producto
1355416,2,Profesionales Dormidos
1355417,1,Jóvenes Exploradores
1355418,6,Alto Potencial Virgen
1355419,3,Activos Multi-producto
1355420,2,Profesionales Dormidos
1355421,1,Jóvenes Exploradores
1355422,1,Jóvenes Exploradores
1355423,2,Profesionales Dormidos
1355424,4,Universitarios Estándar
1355425,1,Jóvenes Exploradores
1355426,6,Alto Potencial Virgen
1355427,5,Particulares Activos
1355429,3,Activos Multi-producto
1355430,6,Alto Potencial Virgen
1355431,6,Alto Potencial Virgen
1355432,5,Particulares Activos
1355433,1,Jóvenes Exploradores
1355434,1,Jóvenes Exploradores
1355435,4,Universitarios Estándar
1355436,6,Alto Potencial Virgen
1355437,4,Universitarios Estándar
1355438,6,Alto Potencial Virgen
1355439,1,Jóvenes Exploradores
1355440,1,Jóvenes Exploradores
1355442,4,Universitarios Estándar
1355443,2,Profesionales Dormidos
1355444,6,Alto Potencial Virgen
1355445,6,Alto Potencial Virgen
1355446,1,Jóvenes Exploradores
1355447,4,Universitarios Estándar
1355448,6,Alto Potencial Virgen
1355449,6,Alto Potencial Virgen
1355450,6,Alto Potencial Virgen
1355451,4,Universitarios Estándar
1355452,6,Alto Potencial Virgen
1355453,6,Alto Potencial Virgen
1355454,6,Alto Potencial Virgen
1355455,1,Jóvenes Exploradores
1355456,4,Universitarios Estándar
1355457,6,Alto Potencial Virgen
1355458,1,Jóvenes Exploradores
1355459,4,Universitarios Estándar
1355460,3,Activos Multi-producto
1355461,6,Alto Potencial Virgen
1355462,4,Universitarios Estándar
1355463,1,Jóvenes Exploradores
1355464,5,Particulares Activos
1355465,4,Universitarios Estándar
1355466,1,Jóvenes Exploradores
1355467,5,Particulares Activos
1355468,6,Alto Potencial Virgen
1355469,5,Particulares Activos
1355470,6,Alto Potencial Virgen
1355471,6,Alto Potencial Virgen
1355472,6,Alto Potencial Virgen
1355474,5,Particulares Activos
1355475,1,Jóvenes Exploradores
1355476,3,Activos Multi-producto
1355477,6,Alto Potencial Virgen
1355478,4,Universitarios Estándar
1355479,3,Activos Multi-producto
1355481,1,Jóvenes Exploradores
1355483,6,Alto Potencial Virgen
1355484,6,Alto Potencial Virgen
1355485,1,Jóvenes Exploradores
1355486,6,Alto Potencial Virgen
1355488,6,Alto Potencial Virgen
1355490,3,Activos Multi-producto
1355491,6,Alto Potencial Virgen
1355492,1,Jóvenes Exploradores
1355493,6,Alto Potencial Virgen
1355494,6,Alto Potencial Virgen
1355495,1,Jóvenes Exploradores
1355496,2,Profesionales Dormidos
1355497,1,Jóvenes Exploradores
1355498,6,Alto Potencial Virgen
1355499,2,Profesionales Dormidos
1355500,4,Universitarios Estándar
1355501,6,Alto Potencial Virgen
1355502,1,Jóvenes Exploradores
1355503,4,Universitarios Estándar
1355504,6,Alto Potencial Virgen
1355505,3,Activos Multi-producto
1355506,3,Activos Multi-producto
1355507,3,Activos Multi-producto
1355508,4,Universitarios Estándar
1355509,6,Alto Potencial Virgen
1355510,1,Jóvenes Exploradores
1355511,3,Activos Multi-producto
1355512,6,Alto Potencial Virgen
1355513,6,Alto Potencial Virgen
1355514,2,Profesionales Dormidos
1355515,6,Alto Potencial Virgen
1355516,6,Alto Potencial Virgen
1355517,1,Jóvenes Exploradores
1355519,1,Jóvenes Exploradores
1355520,6,Alto Potencial Virgen
1355521,3,Activos Multi-producto
1355522,6,Alto Potencial Virgen
1355523,3,Activos Multi-producto
1355524,6,Alto Potencial Virgen
1355525,6,Alto Potencial Virgen
1355526,1,Jóvenes Exploradores
1355527,1,Jóvenes Exploradores
1355528,6,Alto Potencial Virgen
1355529,3,Activos Multi-producto
135553,4,Universitarios Estándar
1355530,2,Profesionales Dormidos
1355531,6,Alto Potencial Virgen
1355532,3,Activos Multi-producto
1355533,5,Particulares Activos
1355535,6,Alto Potencial Virgen
1355536,6,Alto Potencial Virgen
1355537,6,Alto Potencial Virgen
1355539,3,Activos Multi-producto
1355540,1,Jóvenes Exploradores
1355541,1,Jóvenes Exploradores
1355542,5,Particulares Activos
1355543,3,Activos Multi-producto
1355544,4,Universitarios Estándar
1355545,5,Particulares Activos
1355546,3,Activos Multi-producto
1355547,5,Particulares Activos
1355549,1,Jóvenes Exploradores
1355550,6,Alto Potencial Virgen
1355551,6,Alto Potencial Virgen
1355552,3,Activos Multi-producto
1355553,1,Jóvenes Exploradores
1355554,3,Activos Multi-producto
1355555,1,Jóvenes Exploradores
1355556,6,Alto Potencial Virgen
1355557,1,Jóvenes Exploradores
1355558,1,Jóvenes Exploradores
1355559,3,Activos Multi-producto
1355560,1,Jóvenes Exploradores
1355561,6,Alto Potencial Virgen
1355562,4,Universitarios Estándar
1355563,1,Jóvenes Exploradores
1355564,3,Activos Multi-producto
1355565,1,Jóvenes Exploradores
1355566,1,Jóvenes Exploradores
1355567,2,Profesionales Dormidos
1355568,2,Profesionales Dormidos
1355569,5,Particulares Activos
1355570,1,Jóvenes Exploradores
1355571,6,Alto Potencial Virgen
1355572,4,Universitarios Estándar
1355573,1,Jóvenes Exploradores
1355574,6,Alto Potencial Virgen
1355575,1,Jóvenes Exploradores
1355576,6,Alto Potencial Virgen
1355577,6,Alto Potencial Virgen
1355578,3,Activos Multi-producto
1355579,4,Universitarios Estándar
1355580,4,Universitarios Estándar
1355581,1,Jóvenes Exploradores
1355582,3,Activos Multi-producto
1355583,3,Activos Multi-producto
1355584,6,Alto Potencial Virgen
1355585,3,Activos Multi-producto
1355586,6,Alto Potencial Virgen
1355587,6,Alto Potencial Virgen
1355588,1,Jóvenes Exploradores
1355589,1,Jóvenes Exploradores
1355590,6,Alto Potencial Virgen
1355591,6,Alto Potencial Virgen
1355593,2,Profesionales Dormidos
1355594,3,Activos Multi-producto
1355595,1,Jóvenes Exploradores
1355596,6,Alto Potencial Virgen
1355597,3,Activos Multi-producto
1355598,3,Activos Multi-producto
1355599,1,Jóvenes Exploradores
1355600,3,Activos Multi-producto
1355601,1,Jóvenes Exploradores
1355602,6,Alto Potencial Virgen
1355603,1,Jóvenes Exploradores
1355604,6,Alto Potencial Virgen
1355606,1,Jóvenes Exploradores
1355607,1,Jóvenes Exploradores
1355608,6,Alto Potencial Virgen
1355609,1,Jóvenes Exploradores
1355610,3,Activos Multi-producto
1355611,1,Jóvenes Exploradores
1355613,6,Alto Potencial Virgen
1355614,4,Universitarios Estándar
1355616,6,Alto Potencial Virgen
1355617,1,Jóvenes Exploradores
1355618,6,Alto Potencial Virgen
1355619,6,Alto Potencial Virgen
1355620,1,Jóvenes Exploradores
1355621,3,Activos Multi-producto
1355622,6,Alto Potencial Virgen
1355623,1,Jóvenes Exploradores
1355624,6,Alto Potencial Virgen
1355626,2,Profesionales Dormidos
1355627,6,Alto Potencial Virgen
1355628,1,Jóvenes Exploradores
1355629,6,Alto Potencial Virgen
1355630,6,Alto Potencial Virgen
1355631,1,Jóvenes Exploradores
1355632,1,Jóvenes Exploradores
1355633,2,Profesionales Dormidos
1355634,6,Alto Potencial Virgen
1355635,3,Activos Multi-producto
1355637,6,Alto Potencial Virgen
1355638,1,Jóvenes Exploradores
1355639,6,Alto Potencial Virgen
1355640,1,Jóvenes Exploradores
1355641,5,Particulares Activos
1355642,3,Activos Multi-producto
1355643,6,Alto Potencial Virgen
1355644,3,Activos Multi-producto
1355645,1,Jóvenes Exploradores
1355646,6,Alto Potencial Virgen
1355647,3,Activos Multi-producto
1355648,3,Activos Multi-producto
1355649,4,Universitarios Estándar
1355650,1,Jóvenes Exploradores
1355651,3,Activos Multi-producto
1355652,6,Alto Potencial Virgen
1355653,6,Alto Potencial Virgen
1355654,3,Activos Multi-producto
1355655,6,Alto Potencial Virgen
1355656,6,Alto Potencial Virgen
1355657,3,Activos Multi-producto
1355658,6,Alto Potencial Virgen
1355659,6,Alto Potencial Virgen
1355660,1,Jóvenes Exploradores
1355661,3,Activos Multi-producto
1355662,3,Activos Multi-producto
1355663,5,Particulares Activos
1355664,6,Alto Potencial Virgen
1355665,3,Activos Multi-producto
1355666,6,Alto Potencial Virgen
1355667,3,Activos Multi-producto
1355668,5,Particulares Activos
1355669,6,Alto Potencial Virgen
1355670,6,Alto Potencial Virgen
1355671,1,Jóvenes Exploradores
1355672,3,Activos Multi-producto
1355673,3,Activos Multi-producto
1355674,2,Profesionales Dormidos
1355675,1,Jóvenes Exploradores
1355676,2,Profesionales Dormidos
1355677,1,Jóvenes Exploradores
1355678,3,Activos Multi-producto
1355679,4,Universitarios Estándar
1355680,5,Particulares Activos
1355681,5,Particulares Activos
1355682,2,Profesionales Dormidos
1355683,3,Activos Multi-producto
1355684,4,Universitarios Estándar
1355685,6,Alto Potencial Virgen
1355686,6,Alto Potencial Virgen
1355687,3,Activos Multi-producto
1355688,3,Activos Multi-producto
1355689,6,Alto Potencial Virgen
1355690,5,Particulares Activos
1355691,5,Particulares Activos
1355692,6,Alto Potencial Virgen
1355693,6,Alto Potencial Virgen
1355694,4,Universitarios Estándar
1355695,6,Alto Potencial Virgen
1355696,3,Activos Multi-producto
1355697,3,Activos Multi-producto
1355698,6,Alto Potencial Virgen
1355699,3,Activos Multi-producto
1355700,6,Alto Potencial Virgen
1355701,4,Universitarios Estándar
1355702,3,Activos Multi-producto
1355703,4,Universitarios Estándar
1355704,1,Jóvenes Exploradores
1355705,6,Alto Potencial Virgen
1355706,3,Activos Multi-producto
1355707,3,Activos Multi-producto
1355708,6,Alto Potencial Virgen
1355709,6,Alto Potencial Virgen
1355710,6,Alto Potencial Virgen
1355711,3,Activos Multi-producto
1355712,6,Alto Potencial Virgen
1355713,5,Particulares Activos
1355715,6,Alto Potencial Virgen
1355716,3,Activos Multi-producto
1355717,6,Alto Potencial Virgen
1355718,4,Universitarios Estándar
1355719,6,Alto Potencial Virgen
1355720,5,Particulares Activos
1355721,1,Jóvenes Exploradores
1355722,4,Universitarios Estándar
1355723,6,Alto Potencial Virgen
1355724,6,Alto Potencial Virgen
1355725,6,Alto Potencial Virgen
1355726,3,Activos Multi-producto
1355727,6,Alto Potencial Virgen
1355728,2,Profesionales Dormidos
1355729,2,Profesionales Dormidos
1355730,6,Alto Potencial Virgen
1355731,6,Alto Potencial Virgen
1355732,3,Activos Multi-producto
1355733,6,Alto Potencial Virgen
1355734,3,Activos Multi-producto
1355735,6,Alto Potencial Virgen
1355736,5,Particulares Activos
1355737,5,Particulares Activos
1355739,3,Activos Multi-producto
1355740,6,Alto Potencial Virgen
1355741,3,Activos Multi-producto
1355742,5,Particulares Activos
1355743,3,Activos Multi-producto
1355744,3,Activos Multi-producto
1355745,6,Alto Potencial Virgen
1355746,2,Profesionales Dormidos
1355747,3,Activos Multi-producto
1355748,3,Activos Multi-producto
1355749,6,Alto Potencial Virgen
1355750,3,Activos Multi-producto
1355751,2,Profesionales Dormidos
1355752,4,Universitarios Estándar
1355754,5,Particulares Activos
1355757,6,Alto Potencial Virgen
1355758,6,Alto Potencial Virgen
1355759,1,Jóvenes Exploradores
1355760,2,Profesionales Dormidos
1355761,6,Alto Potencial Virgen
1355762,6,Alto Potencial Virgen
1355764,3,Activos Multi-producto
1355765,3,Activos Multi-producto
1355766,4,Universitarios Estándar
1355767,5,Particulares Activos
1355768,6,Alto Potencial Virgen
1355769,1,Jóvenes Exploradores
1355770,3,Activos Multi-producto
1355771,6,Alto Potencial Virgen
1355772,6,Alto Potencial Virgen
1355773,6,Alto Potencial Virgen
1355774,4,Universitarios Estándar
1355778,3,Activos Multi-producto
1355779,5,Particulares Activos
1355780,3,Activos Multi-producto
1355781,3,Activos Multi-producto
1355782,3,Activos Multi-producto
1355783,2,Profesionales Dormidos
1355784,5,Particulares Activos
1355785,1,Jóvenes Exploradores
1355786,5,Particulares Activos
1355787,1,Jóvenes Exploradores
1355788,5,Particulares Activos
1355789,3,Activos Multi-producto
1355790,5,Particulares Activos
1355791,4,Universitarios Estándar
1355792,3,Activos Multi-producto
1355793,2,Profesionales Dormidos
1355794,1,Jóvenes Exploradores
1355795,3,Activos Multi-producto
1355796,2,Profesionales Dormidos
1355797,3,Activos Multi-producto
1355798,5,Particulares Activos
1355799,6,Alto Potencial Virgen
1355800,4,Universitarios Estándar
1355801,6,Alto Potencial Virgen
1355802,6,Alto Potencial Virgen
1355803,3,Activos Multi-producto
1355804,3,Activos Multi-producto
1355805,1,Jóvenes Exploradores
1355806,6,Alto Potencial Virgen
1355807,1,Jóvenes Exploradores
1355808,2,Profesionales Dormidos
1355809,1,Jóvenes Exploradores
1355811,6,Alto Potencial Virgen
1355812,6,Alto Potencial Virgen
1355813,5,Particulares Activos
1355814,4,Universitarios Estándar
1355815,6,Alto Potencial Virgen
1355816,3,Activos Multi-producto
1355817,3,Activos Multi-producto
1355818,6,Alto Potencial Virgen
1355819,5,Particulares Activos
1355820,3,Activos Multi-producto
1355821,6,Alto Potencial Virgen
1355822,3,Activos Multi-producto
1355824,5,Particulares Activos
1355825,6,Alto Potencial Virgen
1355826,3,Activos Multi-producto
1355827,5,Particulares Activos
1355828,3,Activos Multi-producto
1355830,3,Activos Multi-producto
1355831,3,Activos Multi-producto
1355832,1,Jóvenes Exploradores
1355833,5,Particulares Activos
1355834,3,Activos Multi-producto
1355835,5,Particulares Activos
1355836,3,Activos Multi-producto
1355837,3,Activos Multi-producto
1355838,5,Particulares Activos
1355839,1,Jóvenes Exploradores
1355840,3,Activos Multi-producto
1355841,2,Profesionales Dormidos
1355842,6,Alto Potencial Virgen
1355843,5,Particulares Activos
1355844,1,Jóvenes Exploradores
1355845,1,Jóvenes Exploradores
1355846,3,Activos Multi-producto
1355847,5,Particulares Activos
1355848,3,Activos Multi-producto
1355849,2,Profesionales Dormidos
1355850,3,Activos Multi-producto
1355851,3,Activos Multi-producto
1355852,3,Activos Multi-producto
1355853,5,Particulares Activos
1355854,3,Activos Multi-producto
1355855,1,Jóvenes Exploradores
1355856,2,Profesionales Dormidos
1355857,2,Profesionales Dormidos
1355858,2,Profesionales Dormidos
1355859,3,Activos Multi-producto
1355860,1,Jóvenes Exploradores
1355861,3,Activos Multi-producto
1355862,3,Activos Multi-producto
1355863,2,Profesionales Dormidos
1355864,3,Activos Multi-producto
1355865,6,Alto Potencial Virgen
1355866,6,Alto Potencial Virgen
1355867,1,Jóvenes Exploradores
1355868,1,Jóvenes Exploradores
1355870,1,Jóvenes Exploradores
1355871,3,Activos Multi-producto
1355872,2,Profesionales Dormidos
1355873,6,Alto Potencial Virgen
1355874,1,Jóvenes Exploradores
1355875,2,Profesionales Dormidos
1355876,5,Particulares Activos
1355878,6,Alto Potencial Virgen
1355879,4,Universitarios Estándar
1355880,1,Jóvenes Exploradores
1355881,3,Activos Multi-producto
1355882,6,Alto Potencial Virgen
1355883,3,Activos Multi-producto
1355884,2,Profesionales Dormidos
1355886,3,Activos Multi-producto
1355887,1,Jóvenes Exploradores
1355888,1,Jóvenes Exploradores
1355889,6,Alto Potencial Virgen
1355890,3,Activos Multi-producto
1355891,6,Alto Potencial Virgen
1355892,6,Alto Potencial Virgen
1355893,3,Activos Multi-producto
1355894,6,Alto Potencial Virgen
1355895,3,Activos Multi-producto
1355896,5,Particulares Activos
1355897,1,Jóvenes Exploradores
1355899,3,Activos Multi-producto
1355900,1,Jóvenes Exploradores
1355901,1,Jóvenes Exploradores
1355902,3,Activos Multi-producto
1355903,1,Jóvenes Exploradores
1355904,3,Activos Multi-producto
1355905,1,Jóvenes Exploradores
1355906,2,Profesionales Dormidos
1355907,5,Particulares Activos
1355908,6,Alto Potencial Virgen
1355909,6,Alto Potencial Virgen
1355910,3,Activos Multi-producto
1355911,3,Activos Multi-producto
1355913,3,Activos Multi-producto
1355914,2,Profesionales Dormidos
1355915,1,Jóvenes Exploradores
1355916,3,Activos Multi-producto
1355917,3,Activos Multi-producto
1355918,3,Activos Multi-producto
1355919,2,Profesionales Dormidos
1355920,1,Jóvenes Exploradores
1355921,5,Particulares Activos
1355923,1,Jóvenes Exploradores
1355924,1,Jóvenes Exploradores
1355925,1,Jóvenes Exploradores
1355926,2,Profesionales Dormidos
1355927,1,Jóvenes Exploradores
1355928,4,Universitarios Estándar
1355929,2,Profesionales Dormidos
1355931,1,Jóvenes Exploradores
1355932,4,Universitarios Estándar
1355933,3,Activos Multi-producto
1355934,2,Profesionales Dormidos
1355935,2,Profesionales Dormidos
1355936,1,Jóvenes Exploradores
1355937,1,Jóvenes Exploradores
1355938,1,Jóvenes Exploradores
1355939,3,Activos Multi-producto
1355940,1,Jóvenes Exploradores
1355941,3,Activos Multi-producto
1355942,1,Jóvenes Exploradores
1355943,6,Alto Potencial Virgen
1355944,6,Alto Potencial Virgen
1355945,6,Alto Potencial Virgen
1355946,5,Particulares Activos
1355947,1,Jóvenes Exploradores
1355948,3,Activos Multi-producto
1355949,3,Activos Multi-producto
1355950,3,Activos Multi-producto
1355951,6,Alto Potencial Virgen
1355952,6,Alto Potencial Virgen
1355953,3,Activos Multi-producto
1355954,4,Universitarios Estándar
1355955,2,Profesionales Dormidos
