pk_cid,cluster_name
1298680,Jóvenes Potenciales
1298681,Jóvenes Potenciales
1298682,Jóvenes Potenciales
1298683,Jóvenes Potenciales
1298684,Jóvenes Potenciales
1298685,Jóvenes Potenciales
1298686,Leads Jóvenes
1298687,Particulares sin cuenta
1298689,Jóvenes Potenciales
1298690,Jóvenes Potenciales
1298692,Jóvenes Potenciales
1298694,Jóvenes Potenciales
1298695,Jóvenes Potenciales
1298698,Particulares Premium Digitales
1298699,Jóvenes Recientes
1298701,Jóvenes Potenciales
1298702,Particulares Premium Digitales
1298703,Particulares sin cuenta
1298704,Jóvenes Potenciales
1298706,Jóvenes Potenciales
1298707,Jóvenes Potenciales
1298708,Jóvenes Potenciales
1298709,Jóvenes Básicos Activos
1298710,Particulares Premium Digitales
1298712,Jóvenes Potenciales
1298714,Particulares sin cuenta
1298715,Jóvenes Potenciales
1298716,Particulares sin cuenta
1298717,Particulares Premium Digitales
1298718,Jóvenes Potenciales
1298719,Particulares Premium Digitales
1298720,Jóvenes Potenciales
1298721,Jóvenes Potenciales
1298722,Particulares Premium Digitales
1298723,Particulares Premium Digitales
1298725,Jóvenes Recientes
1298727,Jóvenes Potenciales
1298728,Jóvenes Recientes
1298729,Jóvenes Básicos Activos
1298730,Particulares Premium Digitales
1298732,Particulares Premium Digitales
1298733,Particulares sin cuenta
1298735,Particulares sin cuenta
1298736,Jóvenes Potenciales
1298737,Jóvenes Potenciales
1298738,Jóvenes Recientes
1298740,Particulares Premium Digitales
1298741,Particulares Premium Digitales
1298742,Particulares Premium Digitales
1298743,Particulares Premium Digitales
1298745,Jóvenes Básicos Activos
1298747,Particulares Premium Digitales
1298749,Particulares Premium Digitales
1298751,Particulares sin cuenta
1298753,Particulares Premium Digitales
1298754,Jóvenes Potenciales
1298755,Particulares Premium Digitales
1298756,Particulares Premium Digitales
1298758,Jóvenes Potenciales
1298759,Particulares Premium Digitales
1298762,Particulares Premium Digitales
1298763,Jóvenes Básicos Activos
1298765,Jóvenes Básicos Activos
1298766,Particulares Premium Digitales
1298767,Particulares Premium Digitales
1298768,Particulares sin cuenta
1298769,Particulares Premium Digitales
1298771,Particulares Premium Digitales
1298773,Particulares sin cuenta
1298774,Particulares sin cuenta
1298775,Particulares Premium Digitales
1298777,Jóvenes Potenciales
1298778,Particulares sin cuenta
1298779,Jóvenes Potenciales
1298780,Particulares sin cuenta
1298781,Jóvenes Potenciales
1298782,Particulares Premium Digitales
1298783,Particulares Premium Digitales
1298784,Particulares sin cuenta
1298787,Particulares Premium Digitales
1298788,Particulares Premium Digitales
1298789,Particulares Premium Digitales
1298793,Particulares Premium Digitales
1298794,Particulares Premium Digitales
1298795,Particulares Premium Digitales
1298796,Particulares Premium Digitales
1298799,Particulares sin cuenta
1298801,Particulares sin cuenta
1298802,Particulares sin cuenta
1298803,Particulares Premium Digitales
1298804,Particulares sin cuenta
1298805,Particulares sin cuenta
1298806,Particulares Premium Digitales
1298808,Jóvenes Potenciales
1298809,Particulares sin cuenta
1298810,Jóvenes Recientes
1298811,Particulares Premium Digitales
1298812,Jóvenes Recientes
1298813,Particulares Premium Digitales
1298814,Particulares Premium Digitales
1298815,Particulares Premium Digitales
1298816,Particulares sin cuenta
1298817,Jóvenes Potenciales
1298819,Particulares Premium Digitales
1298820,Jóvenes Potenciales
1298824,Particulares Premium Digitales
1298825,Particulares Premium Digitales
1298827,Particulares sin cuenta
1298828,Particulares Premium Digitales
1298830,Particulares Premium Digitales
1298833,Particulares sin cuenta
1298835,Particulares Premium Digitales
1298836,Particulares Premium Digitales
1298837,Particulares sin cuenta
1298838,Particulares Premium Digitales
1298839,Particulares Premium Digitales
1298840,Particulares Premium Digitales
1298841,Particulares Premium Digitales
1298842,Particulares Premium Digitales
1298843,Particulares Premium Digitales
1298844,Particulares Premium Digitales
1298846,Jóvenes Potenciales
1298847,Jóvenes Potenciales
1298849,Particulares Premium Digitales
1298851,Particulares sin cuenta
1298852,Particulares Premium Digitales
1298854,Particulares sin cuenta
1298855,Jóvenes Básicos Activos
1298856,Particulares Premium Digitales
1298858,Particulares sin cuenta
1298859,Particulares Premium Digitales
1298860,Particulares sin cuenta
1298861,Particulares Premium Digitales
1298862,Jóvenes Básicos Activos
1298863,Particulares Premium Digitales
1298864,Particulares Premium Digitales
1298866,Jóvenes Potenciales
1298867,Particulares Premium Digitales
1298869,Particulares Premium Digitales
1298870,Jóvenes Recientes
1298872,Particulares Premium Digitales
1298875,Particulares Premium Digitales
1298876,Particulares Premium Digitales
1298880,Particulares Premium Digitales
1298881,Particulares sin cuenta
1298882,Particulares Premium Digitales
1298883,Particulares Premium Digitales
1298884,Particulares Premium Digitales
1298885,Particulares Premium Digitales
1298886,Particulares sin cuenta
1298887,Particulares Premium Digitales
1298889,Particulares Premium Digitales
1298890,Particulares Premium Digitales
1298891,Particulares Premium Digitales
1298893,Particulares Premium Digitales
1298895,Particulares Premium Digitales
1298896,Particulares Premium Digitales
1298897,Particulares Premium Digitales
1298899,Particulares Premium Digitales
1298900,Particulares Premium Digitales
1298902,Particulares Premium Digitales
1298903,Particulares Premium Digitales
1298905,Particulares Premium Digitales
1298907,Particulares Premium Digitales
1298908,Particulares sin cuenta
1298910,Jóvenes Básicos Activos
1298911,Jóvenes Potenciales
1298912,Particulares sin cuenta
1298914,Particulares sin cuenta
1298915,Particulares sin cuenta
1298916,Particulares Premium Digitales
1298917,Particulares Premium Digitales
1298918,Jóvenes Recientes
1298919,Particulares Premium Digitales
1298920,Particulares sin cuenta
1298922,Particulares Premium Digitales
1298923,Particulares Premium Digitales
1298925,Particulares Premium Digitales
1298926,Jóvenes Potenciales
1298927,Particulares Premium Digitales
1298928,Particulares Premium Digitales
1298930,Jóvenes Potenciales
1298931,Particulares Premium Digitales
1298933,Particulares sin cuenta
1298934,Particulares Premium Digitales
1298936,Particulares sin cuenta
1298937,Particulares Premium Digitales
1298938,Particulares Premium Digitales
1298939,Particulares sin cuenta
1298940,Particulares Premium Digitales
1298941,Leads Jóvenes
1298942,Particulares Premium Digitales
1298944,Particulares sin cuenta
1298945,Particulares Premium Digitales
1298947,Particulares Premium Digitales
1298948,Particulares Premium Digitales
1298949,Particulares Premium Digitales
1298951,Particulares sin cuenta
1298952,Particulares sin cuenta
1298953,Jóvenes Básicos Activos
1298954,Jóvenes Potenciales
1298955,Particulares sin cuenta
1298956,Particulares sin cuenta
1298958,Particulares Premium Digitales
1298959,Particulares Premium Digitales
1298960,Particulares Premium Digitales
1298962,Leads Jóvenes
1298963,Particulares Premium Digitales
1298964,Jóvenes Potenciales
1298965,Leads Jóvenes
1298966,Leads Jóvenes
1298967,Jóvenes Recientes
1298968,Leads Jóvenes
1298969,Particulares Premium Digitales
1298971,Particulares Premium Digitales
1298973,Leads Jóvenes
1298974,Leads Jóvenes
1298975,Leads Jóvenes
1298976,Leads Jóvenes
1298978,Leads Jóvenes
1298979,Particulares Premium Digitales
1298981,Jóvenes Potenciales
1298983,Particulares Premium Digitales
1298984,Particulares Premium Digitales
1298986,Leads Jóvenes
1298987,Particulares Premium Digitales
1298991,Particulares Premium Digitales
1298992,Particulares Premium Digitales
1298993,Jóvenes Recientes
1298994,Particulares Premium Digitales
1298996,Particulares Premium Digitales
1298997,Particulares Premium Digitales
1299000,Leads Jóvenes
1299001,Leads Jóvenes
1299002,Leads Jóvenes
1299003,Particulares sin cuenta
1299006,Leads Jóvenes
1299007,Jóvenes Potenciales
1299008,Leads Jóvenes
1299009,Leads Jóvenes
1299010,Leads Jóvenes
1299012,Leads Jóvenes
1299013,Leads Jóvenes
1299014,Leads Jóvenes
1299015,Leads Jóvenes
1299016,Leads Jóvenes
1299017,Jóvenes Potenciales
1299018,Leads Jóvenes
1299019,Leads Jóvenes
1299020,Jóvenes Recientes
1299022,Jóvenes Potenciales
1299023,Leads Jóvenes
1299024,Particulares sin cuenta
1299025,Jóvenes Potenciales
1299026,Leads Jóvenes
1299027,Leads Jóvenes
1299029,Jóvenes Potenciales
1299030,Jóvenes Potenciales
1299031,Leads Jóvenes
1299032,Leads Jóvenes
1299033,Particulares Premium Digitales
1299034,Leads Jóvenes
1299035,Particulares sin cuenta
1299036,Particulares Premium Digitales
1299039,Leads Jóvenes
1299040,Particulares Premium Digitales
1299041,Particulares Premium Digitales
1299042,Particulares Premium Digitales
1299043,Particulares Premium Digitales
1299044,Particulares Premium Digitales
1299046,Leads Jóvenes
1299047,Leads Jóvenes
1299048,Particulares Premium Digitales
1299049,Leads Jóvenes
1299050,Particulares sin cuenta
1299051,Particulares Premium Digitales
1299053,Jóvenes Básicos Activos
1299054,Leads Jóvenes
1299055,Leads Jóvenes
1299056,Leads Jóvenes
1299057,Leads Jóvenes
1299058,Leads Jóvenes
1299059,Particulares sin cuenta
1299060,Particulares sin cuenta
1299061,Leads Jóvenes
1299062,Leads Jóvenes
1299063,Particulares Premium Digitales
1299064,Leads Jóvenes
1299066,Leads Jóvenes
1299067,Leads Jóvenes
1299068,Jóvenes Potenciales
1299069,Leads Jóvenes
1299072,Jóvenes Potenciales
1299073,Leads Jóvenes
1299074,Leads Jóvenes
1299075,Jóvenes Recientes
1299076,Particulares Premium Digitales
1299077,Jóvenes Básicos Activos
1299079,Leads Jóvenes
1299080,Leads Jóvenes
1299081,Leads Jóvenes
1299082,Leads Jóvenes
1299083,Jóvenes Recientes
1299084,Leads Jóvenes
1299085,Leads Jóvenes
1299086,Leads Jóvenes
1299087,Leads Jóvenes
1299088,Leads Jóvenes
1299089,Leads Jóvenes
1299090,Leads Jóvenes
1299091,Leads Jóvenes
1299092,Particulares sin cuenta
1299093,Leads Jóvenes
1299094,Particulares Premium Digitales
1299096,Leads Jóvenes
1299097,Leads Jóvenes
1299101,Particulares Premium Digitales
1299102,Particulares sin cuenta
1299103,Particulares Premium Digitales
1299104,Particulares Premium Digitales
1299105,Particulares Premium Digitales
1299111,Particulares Premium Digitales
1299114,Particulares Premium Digitales
1299116,Particulares sin cuenta
1299119,Particulares Premium Digitales
1299121,Particulares Premium Digitales
1299122,Particulares sin cuenta
1299125,Particulares Premium Digitales
1299129,Jóvenes Potenciales
1299131,Particulares Premium Digitales
1299134,Particulares Premium Digitales
1299136,Jóvenes Potenciales
1299137,Particulares Premium Digitales
1299145,Particulares Premium Digitales
1299146,Particulares Premium Digitales
1299147,Particulares Premium Digitales
1299149,Particulares Premium Digitales
1299151,Particulares sin cuenta
1299152,Particulares Premium Digitales
1299153,Particulares sin cuenta
1299154,Jóvenes Potenciales
1299155,Particulares Premium Digitales
1299157,Particulares Premium Digitales
1299159,Particulares Premium Digitales
1299160,Particulares Premium Digitales
1299161,Particulares sin cuenta
1299162,Jóvenes Potenciales
1299163,Leads Jóvenes
1299165,Particulares sin cuenta
1299166,Particulares Premium Digitales
1299167,Particulares Premium Digitales
1299168,Particulares Premium Digitales
1299169,Particulares Premium Digitales
1299170,Particulares sin cuenta
1299171,Particulares sin cuenta
1299172,Particulares Premium Digitales
1299173,Particulares Premium Digitales
1299177,Particulares Premium Digitales
1299178,Particulares sin cuenta
1299180,Particulares Premium Digitales
1299181,Jóvenes Potenciales
1299182,Particulares Premium Digitales
1299183,Particulares Premium Digitales
1299184,Particulares Premium Digitales
1299185,Particulares Premium Digitales
1299186,Particulares Premium Digitales
1299190,Particulares Premium Digitales
1299191,Particulares Premium Digitales
1299192,Particulares sin cuenta
1299193,Particulares Premium Digitales
1299194,Particulares sin cuenta
1299195,Particulares Premium Digitales
1299196,Particulares Premium Digitales
1299197,Particulares sin cuenta
1299201,Particulares Premium Digitales
1299203,Particulares Premium Digitales
1299205,Particulares sin cuenta
1299206,Particulares Premium Digitales
1299210,Jóvenes Recientes
1299211,Jóvenes Básicos Activos
1299212,Jóvenes Recientes
1299213,Particulares Premium Digitales
1299215,Particulares sin cuenta
1299216,Particulares sin cuenta
1299217,Particulares sin cuenta
1299218,Particulares sin cuenta
1299219,Jóvenes Recientes
1299221,Particulares Premium Digitales
1299223,Jóvenes Básicos Activos
1299224,Particulares Premium Digitales
1299225,Particulares Premium Digitales
1299226,Particulares Premium Digitales
1299227,Particulares Premium Digitales
1299228,Particulares Premium Digitales
1299230,Particulares Premium Digitales
1299231,Particulares sin cuenta
1299232,Particulares Premium Digitales
1299235,Particulares Premium Digitales
1299238,Particulares sin cuenta
1299239,Particulares Premium Digitales
1299241,Particulares sin cuenta
1299242,Particulares Premium Digitales
1299244,Particulares Premium Digitales
1299245,Particulares Premium Digitales
1299246,Jóvenes Potenciales
1299247,Jóvenes Potenciales
1299248,Jóvenes Potenciales
1299249,Jóvenes Recientes
1299250,Particulares Premium Digitales
1299251,Jóvenes Potenciales
1299253,Particulares Premium Digitales
1299254,Jóvenes Potenciales
1299255,Leads Jóvenes
1299256,Jóvenes Potenciales
1299257,Jóvenes Potenciales
1299258,Jóvenes Potenciales
1299259,Particulares Premium Digitales
1299261,Jóvenes Potenciales
1299262,Particulares Premium Digitales
1299264,Jóvenes Potenciales
1299265,Jóvenes Potenciales
1299266,Jóvenes Básicos Activos
1299267,Particulares Premium Digitales
1299268,Particulares Premium Digitales
1299269,Jóvenes Potenciales
1299270,Jóvenes Potenciales
1299271,Jóvenes Potenciales
1299272,Particulares sin cuenta
1299273,Jóvenes Potenciales
1299274,Particulares Premium Digitales
1299275,Jóvenes Potenciales
1299276,Jóvenes Potenciales
1299279,Jóvenes Potenciales
1299280,Jóvenes Potenciales
1299281,Particulares sin cuenta
1299282,Jóvenes Recientes
1299283,Jóvenes Recientes
1299284,Jóvenes Recientes
1299285,Jóvenes Potenciales
1299286,Jóvenes Potenciales
1299287,Jóvenes Potenciales
1299288,Particulares Premium Digitales
1299289,Jóvenes Potenciales
1299290,Jóvenes Potenciales
1299292,Jóvenes Potenciales
1299293,Jóvenes Potenciales
1299294,Particulares Premium Digitales
1299296,Jóvenes Potenciales
1299297,Jóvenes Recientes
1299298,Jóvenes Potenciales
1299299,Jóvenes Potenciales
1299300,Jóvenes Potenciales
